num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
5459	彼女が5日間以内にチューリップを植えた。	彼女はそのチューリップを植えるのにちょうど9日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('植える', {'が': ['彼女'], 'を': ['チューリップ']}, '継続主体動作特定時点成立')
5460	山田が3日間以内にトマトを植えた。	山田はそのトマトを植えるのにちょうど6日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('植える', {'が': ['山田'], 'を': ['トマト']}, '継続主体動作特定時点成立')
5461	スズメが5日間以内に巣を張った。	スズメはその巣を張るのにちょうど6日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('張る', {'が': ['スズメ'], 'を': ['巣']}, '継続主体動作特定時点成立')
5462	マリアが1日間以内に料理を引き立てた。	マリアはその料理を引き立てるのにちょうど4日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('引き立てる', {'が': ['マリア'], 'を': ['料理']}, '継続主体動作特定時点成立')
5463	山田が6日間以内に選挙を戦った。	山田はその選挙を戦うのにちょうど7日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('戦う', {'が': ['山田'], 'を': ['選挙']}, '継続主体動作特定時点成立')
5464	審判が6日間以内に判定を下した。	審判はその判定を下すのにちょうど9日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('下す', {'が': ['審判'], 'を': ['判定']}, '継続主体動作特定時点成立')
5465	子供が2日間以内に指を嘗めた。	子供はその指を嘗めるのにちょうど6日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('嘗める', {'が': ['子供'], 'を': ['指']}, '継続主体動作特定時点成立')
5466	日本人が7日間以内に世界中を回した。	日本人はその世界中を回すのにちょうど9日間を費やした。	contradiction	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('回す', {'が': ['日本人'], 'を': ['世界中']}, '継続主体動作特定時点成立')
5467	山田さんが9日間以内に合格者を発表した。	山田さんはその合格者を発表するのにちょうど1日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('発表する', {'が': ['山田さん'], 'を': ['合格者']}, '継続主体動作特定時点成立')
5468	田中が9日間以内に目の前のボスを倒した。	田中はその目の前のボスを倒すのにちょうど6日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('倒す', {'が': ['田中'], 'を': ['目の前のボス']}, '継続主体動作特定時点成立')
5469	自治体協会が8日間以内に市町村を代表した。	自治体協会はその市町村を代表するのにちょうど5日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('代表する', {'が': ['自治体協会'], 'を': ['市町村']}, '継続主体動作特定時点成立')
5470	友人が7日間以内にキャンプを体験した。	友人はそのキャンプを体験するのにちょうど1日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('体験する', {'が': ['友人'], 'を': ['キャンプ']}, '継続主体動作特定時点成立')
5471	田中さんが8日間以内に消灯を繰り返した。	田中さんはその消灯を繰り返すのにちょうど6日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('繰り返す', {'が': ['田中さん'], 'を': ['消灯']}, '継続主体動作特定時点成立')
5472	山田さんが9日間以内に料理のコツを伝授した。	山田さんはその料理のコツを伝授するのにちょうど8日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('伝授する', {'が': ['山田さん'], 'を': ['料理のコツ']}, '継続主体動作特定時点成立')
5473	猫が6日間以内に舌を這った。	猫はその舌を這うのにちょうど4日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('這う', {'が': ['猫'], 'を': ['舌']}, '継続主体動作特定時点成立')
5474	太郎くんが6日間以内に駅を離れた。	太郎くんはその駅を離れるのにちょうど1日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体変化	('離れる', {'が': ['太郎くん', '花子ちゃん', '渡辺さん'], 'を': ['駅']}, '継続主体変化')
5475	子供が2日間以内に疑問を解消した。	子供はその疑問を解消するのにちょうど1日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('解消する', {'が': ['子供'], 'を': ['疑問']}, '継続主体動作特定時点成立')
5476	私たちが9日間以内に手拍子を打った。	私たちはその手拍子を打つのにちょうど5日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('打つ', {'が': ['私たち'], 'を': ['手拍子']}, '継続主体動作特定時点成立')
5477	母が6日間以内に合計を割った。	母はその合計を割るのにちょうど2日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('割る', {'が': ['母'], 'を': ['合計']}, '継続主体動作特定時点成立')
5478	山田さんが7日間以内に不安を解消した。	山田さんはその不安を解消するのにちょうど2日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('解消する', {'が': ['山田さん'], 'を': ['不安']}, '継続主体動作特定時点成立')
5479	太郎さんが4日間以内にコンサートを開催した。	太郎さんはそのコンサートを開催するのにちょうど3日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('開催する', {'が': ['太郎さん'], 'を': ['コンサート']}, '継続主体動作特定時点成立')
5480	太郎が7日間以内にテレビを賑わせた。	太郎はそのテレビを賑わせるのにちょうど6日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('賑わせる', {'が': ['太郎'], 'を': ['テレビ']}, '継続主体動作特定時点成立')
5481	母が4日間以内に家具を処分した。	母はその家具を処分するのにちょうど2日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('処分する', {'が': ['母'], 'を': ['家具']}, '継続主体動作特定時点成立')
5482	田中さんが7日間以内に料理のコツを伝授した。	田中さんはその料理のコツを伝授するのにちょうど6日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('伝授する', {'が': ['田中さん'], 'を': ['料理のコツ']}, '継続主体動作特定時点成立')
5483	田中さんが3日間以内に主流を占めた。	田中さんはその主流を占めるのにちょうど2日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体変化	('占める', {'が': ['田中さん', '山田さん', '彼'], 'を': ['主流']}, '継続主体変化')
5484	彼女が7日間以内にフォルダを参照した。	彼女はそのフォルダを参照するのにちょうど4日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('参照する', {'が': ['彼女'], 'を': ['フォルダ']}, '継続主体動作特定時点成立')
5485	ヨガが8日間以内に体を引き締めた。	ヨガはその体を引き締めるのにちょうど6日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('引き締める', {'が': ['ヨガ'], 'を': ['体']}, '継続主体動作特定時点成立')
5486	学校が6日間以内に免許を与えた。	学校はその免許を与えるのにちょうど3日間を費やした。	neutral	42	日間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('与える', {'が': ['学校'], 'を': ['免許']}, '継続主体動作特定時点成立')
5487	太郎が1日間以内に学費を出した。	太郎はその学費を出すのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('出す', {'が': ['太郎'], 'を': ['学費']}, '継続主体動作特定時点成立')
5488	田中が1日間以内に操作を実行した。	田中はその操作を実行するのにちょうど2日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('実行する', {'が': ['田中'], 'を': ['操作']}, '継続主体動作特定時点成立')
5489	彼が1日間以内に企業を評価した。	彼はその企業を評価するのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('評価する', {'が': ['彼'], 'を': ['企業']}, '継続主体動作特定時点成立')
5490	田中さんが1日間以内に敵を撃った。	田中さんはその敵を撃つのにちょうど2日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('撃つ', {'が': ['田中さん'], 'を': ['敵']}, '継続主体動作特定時点成立')
5491	繁殖が2日間以内に上昇を抑えた。	繁殖はその上昇を抑えるのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('抑える', {'が': ['繁殖'], 'を': ['上昇']}, '継続主体動作特定時点成立')
5492	花子が1日間以内に肌をケアした。	花子はその肌をケアするのにちょうど2日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('ケアする', {'が': ['花子'], 'を': ['肌']}, '継続主体動作特定時点成立')
5493	彼が1日間以内に私を写した。	彼はその私を写すのにちょうど2日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('写す', {'が': ['彼'], 'を': ['私']}, '継続主体動作特定時点成立')
5494	彼女が2日間以内に新しい仕事の環境を想像した。	彼女はその新しい仕事の環境を想像するのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('想像する', {'が': ['彼女'], 'を': ['新しい仕事の環境']}, '継続主体動作特定時点成立')
5495	彼が1日間以内にタイプの悪魔を倒した。	彼はそのタイプの悪魔を倒すのにちょうど2日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('倒す', {'が': ['彼'], 'を': ['タイプの悪魔']}, '継続主体動作特定時点成立')
5496	山田さんが1日間以内に上値を抑えた。	山田さんはその上値を抑えるのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('抑える', {'が': ['山田さん'], 'を': ['上値']}, '継続主体動作特定時点成立')
5497	飛行機が2日間以内に大空を飛んだ。	飛行機はその大空を飛ぶのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('飛ぶ', {'が': ['飛行機'], 'を': ['大空']}, '継続主体動作特定時点成立')
5498	妹が2日間以内に汗を拭った。	妹はその汗を拭うのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('拭う', {'が': ['妹'], 'を': ['汗']}, '継続主体動作特定時点成立')
5499	新しい情報が2日間以内に広がりを生じた。	新しい情報はその広がりを生ずるのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('生ずる', {'が': ['新しい情報'], 'を': ['広がり']}, '継続主体動作特定時点成立')
5500	ドルが1日間以内に平均線を下回った。	ドルはその平均線を下回るのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('下回る', {'が': ['ドル'], 'を': ['平均線']}, '継続主体動作特定時点成立')
5501	日本人が2日間以内に他人を信用した。	日本人はその他人を信用するのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('信用する', {'が': ['日本人'], 'を': ['他人']}, '継続主体動作特定時点成立')
5502	夢が1日間以内に彼を満たした。	夢はその彼を満たすのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('満たす', {'が': ['夢'], 'を': ['彼']}, '継続主体動作特定時点成立')
5503	スピーカーが1日間以内に音声を出力した。	スピーカーはその音声を出力するのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('出力する', {'が': ['スピーカー'], 'を': ['音声']}, '継続主体動作特定時点成立')
5504	田中が1日間以内にスコアを伸ばした。	田中はそのスコアを伸ばすのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('伸ばす', {'が': ['田中'], 'を': ['スコア']}, '継続主体動作特定時点成立')
5505	太郎が2日間以内にビジネスをサポートした。	太郎はそのビジネスをサポートするのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('サポートする', {'が': ['太郎'], 'を': ['ビジネス']}, '継続主体動作特定時点成立')
5506	私が2日間以内に願いを新ただした。	私はその願いを新ただするのにちょうど3日間を費やした。	contradiction	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('新ただする', {'が': ['私'], 'を': ['願い']}, '継続主体動作特定時点成立')
5507	トップアスリートたちが2日間以内に競技を競った。	トップアスリートたちはその競技を競うのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('競う', {'が': ['トップアスリートたち'], 'を': ['競技']}, '継続主体動作特定時点成立')
5508	山田さんが2日間以内に笑顔を写した。	山田さんはその笑顔を写すのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('写す', {'が': ['山田さん'], 'を': ['笑顔']}, '継続主体動作特定時点成立')
5509	子供が2日間以内に嘘を付いた。	子供はその嘘を付くのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('付く', {'が': ['子供'], 'を': ['嘘']}, '継続主体動作特定時点成立')
5510	佐藤さんが2日間以内に単価を引き下げた。	佐藤さんはその単価を引き下げるのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体変化	('引き下げる', {'が': ['佐藤さん', '鈴木さん', 'スーパーマーケット'], 'を': ['単価']}, '継続主体変化')
5511	太郎が3日間以内に意気込みを新ただした。	太郎はその意気込みを新ただするのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('新ただする', {'が': ['太郎'], 'を': ['意気込み']}, '継続主体動作特定時点成立')
5512	太郎が3日間以内に音楽を捕らえた。	太郎はその音楽を捕らえるのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('捕らえる', {'が': ['太郎'], 'を': ['音楽']}, '継続主体動作特定時点成立')
5513	私が3日間以内に朝食を作った。	私はその朝食を作るのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('作る', {'が': ['私'], 'を': ['朝食']}, '継続主体動作特定時点成立')
5514	トレーニングが3日間以内に下半身を引き締めた。	トレーニングはその下半身を引き締めるのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('引き締める', {'が': ['トレーニング'], 'を': ['下半身']}, '継続主体動作特定時点成立')
5515	私たちが3日間以内に人生を作った。	私たちはその人生を作るのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('作る', {'が': ['私たち'], 'を': ['人生']}, '継続主体動作特定時点成立')
5516	田中さんが3日間以内に指令を出力した。	田中さんはその指令を出力するのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('出力する', {'が': ['田中さん'], 'を': ['指令']}, '継続主体動作特定時点成立')
5517	田中さんが3日間以内に計画を定めた。	田中さんはその計画を定めるのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('定める', {'が': ['田中さん'], 'を': ['計画']}, '継続主体動作特定時点成立')
5518	田中さんが2日間以内に国債を買い取った。	田中さんはその国債を買い取るのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('買い取る', {'が': ['田中さん'], 'を': ['国債']}, '継続主体動作特定時点成立')
5519	私が3日間以内に目の前を横切った。	私はその目の前を横切るのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('横切る', {'が': ['私'], 'を': ['目の前']}, '継続主体動作特定時点成立')
5520	経済が3日間以内に成長率を下回った。	経済はその成長率を下回るのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('下回る', {'が': ['経済'], 'を': ['成長率']}, '継続主体動作特定時点成立')
5521	車が3日間以内に信号を検出した。	車はその信号を検出するのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('検出する', {'が': ['車'], 'を': ['信号']}, '継続主体動作特定時点成立')
5522	山田さんが3日間以内に席を譲った。	山田さんはその席を譲るのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('譲る', {'が': ['山田さん'], 'を': ['席']}, '継続主体動作特定時点成立')
5523	客が3日間以内に案内図を御覧した。	客はその案内図を御覧するのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('御覧する', {'が': ['客'], 'を': ['案内図']}, '継続主体動作特定時点成立')
5524	私たちが2日間以内に次代を創った。	私たちはその次代を創るのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('創る', {'が': ['私たち'], 'を': ['次代']}, '継続主体動作特定時点成立')
5525	私たちが3日間以内に経営をサポートした。	私たちはその経営をサポートするのにちょうど1日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('サポートする', {'が': ['私たち'], 'を': ['経営']}, '継続主体動作特定時点成立')
5526	山田さんが3日間以内に病院を見学した。	山田さんはその病院を見学するのにちょうど2日間を費やした。	neutral	42	日間	short	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('見学する', {'が': ['山田さん'], 'を': ['病院']}, '継続主体動作特定時点成立')
5527	目が2時間以内に身体を止めた。	目はその身体を止めるのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('止める', {'が': ['目'], 'を': ['身体']}, '継続主体動作特定時点成立')
5528	田中が3時間以内に外国人を獲った。	田中はその外国人を獲るのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('獲る', {'が': ['田中'], 'を': ['外国人']}, '継続主体動作特定時点成立')
5529	東京が4時間以内に日本の人口を占めた。	東京はその日本の人口を占めるのにちょうど5時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('占める', {'が': ['東京'], 'を': ['日本の人口']}, '継続主体動作特定時点成立')
5530	お客様が5時間以内に実現をバックアップした。	お客様はその実現をバックアップするのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('バックアップする', {'が': ['お客様'], 'を': ['実現']}, '継続主体動作特定時点成立')
5531	病院が6時間以内に検診を行った。	病院はその検診を行うのにちょうど7時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('行う', {'が': ['病院'], 'を': ['検診']}, '継続主体動作特定時点成立')
5532	桃が1時間以内にジャムを作った。	桃はそのジャムを作るのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('作る', {'が': ['桃'], 'を': ['ジャム']}, '継続主体動作特定時点成立')
5533	田中さんが4時間以内に頭角を現した。	田中さんはその頭角を現すのにちょうど5時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体変化	('現す', {'が': ['田中さん', '山田さん', '太郎'], 'を': ['頭角']}, '継続主体変化')
5534	学者が8時間以内にメカニズムを突き止めた。	学者はそのメカニズムを突き止めるのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('突き止める', {'が': ['学者'], 'を': ['メカニズム']}, '継続主体動作特定時点成立')
5535	山田さんが6時間以内にゴルフのコツを伝授した。	山田さんはそのゴルフのコツを伝授するのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('伝授する', {'が': ['山田さん'], 'を': ['ゴルフのコツ']}, '継続主体動作特定時点成立')
5536	山田が1時間以内に地面を固めた。	山田はその地面を固めるのにちょうど5時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('固める', {'が': ['山田'], 'を': ['地面']}, '継続主体動作特定時点成立')
5537	宇宙船が5時間以内に衛星を打ち上げた。	宇宙船はその衛星を打ち上げるのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('打ち上げる', {'が': ['宇宙船'], 'を': ['衛星']}, '継続主体動作特定時点成立')
5538	子供たちが6時間以内にアトラクションを楽しんだ。	子供たちはそのアトラクションを楽しむのにちょうど8時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('楽しむ', {'が': ['子供たち'], 'を': ['アトラクション']}, '継続主体動作特定時点成立')
5539	田中さんが6時間以内に筋肉を引き締めた。	田中さんはその筋肉を引き締めるのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('引き締める', {'が': ['田中さん'], 'を': ['筋肉']}, '継続主体動作特定時点成立')
5540	犬が1時間以内に喉を滑った。	犬はその喉を滑るのにちょうど8時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('滑る', {'が': ['犬'], 'を': ['喉']}, '継続主体動作特定時点成立')
5541	太郎が5時間以内に目標を語った。	太郎はその目標を語るのにちょうど7時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('語る', {'が': ['太郎'], 'を': ['目標']}, '継続主体動作特定時点成立')
5542	チームが4時間以内に全国を制覇した。	チームはその全国を制覇するのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('制覇する', {'が': ['チーム'], 'を': ['全国']}, '継続主体動作特定時点成立')
5543	田中さんが2時間以内に席を譲った。	田中さんはその席を譲るのにちょうど9時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('譲る', {'が': ['田中さん'], 'を': ['席']}, '継続主体動作特定時点成立')
5544	私が6時間以内に胡瓜を収穫した。	私はその胡瓜を収穫するのにちょうど8時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('収穫する', {'が': ['私'], 'を': ['胡瓜']}, '継続主体動作特定時点成立')
5545	田中さんが3時間以内に指令値を出力した。	田中さんはその指令値を出力するのにちょうど5時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('出力する', {'が': ['田中さん'], 'を': ['指令値']}, '継続主体動作特定時点成立')
5546	私が1時間以内にじゃが芋を収穫した。	私はそのじゃが芋を収穫するのにちょうど5時間を費やした。	contradiction	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('収穫する', {'が': ['私'], 'を': ['じゃが芋']}, '継続主体動作特定時点成立')
5547	プロジェクトチームが8時間以内に具体案を出した。	プロジェクトチームはその具体案を出すのにちょうど7時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('出す', {'が': ['プロジェクトチーム'], 'を': ['具体案']}, '継続主体動作特定時点成立')
5548	日本が8時間以内に本州を縦断した。	日本はその本州を縦断するのにちょうど4時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('縦断する', {'が': ['日本'], 'を': ['本州']}, '継続主体動作特定時点成立')
5549	彼が6時間以内に嘘を使った。	彼はその嘘を使うのにちょうど3時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('使う', {'が': ['彼'], 'を': ['嘘']}, '継続主体動作特定時点成立')
5550	私が4時間以内に言葉を吐いた。	私はその言葉を吐くのにちょうど3時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('吐く', {'が': ['私'], 'を': ['言葉']}, '継続主体動作特定時点成立')
5551	香川が3時間以内にポジションを獲得した。	香川はそのポジションを獲得するのにちょうど1時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('獲得する', {'が': ['香川'], 'を': ['ポジション']}, '継続主体動作特定時点成立')
5552	田中さんが9時間以内に目元をケアした。	田中さんはその目元をケアするのにちょうど1時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('ケアする', {'が': ['田中さん'], 'を': ['目元']}, '継続主体動作特定時点成立')
5553	田中さんが6時間以内に社会を担った。	田中さんはその社会を担うのにちょうど5時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('担う', {'が': ['田中さん'], 'を': ['社会']}, '継続主体動作特定時点成立')
5554	彼女が8時間以内に言葉を述べた。	彼女はその言葉を述べるのにちょうど6時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('述べる', {'が': ['彼女'], 'を': ['言葉']}, '継続主体動作特定時点成立')
5555	彼が9時間以内に足並みを揃えた。	彼はその足並みを揃えるのにちょうど3時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('揃える', {'が': ['彼'], 'を': ['足並み']}, '継続主体動作特定時点成立')
5556	田中が4時間以内に成績を伸ばした。	田中はその成績を伸ばすのにちょうど2時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体変化	('伸ばす', {'が': ['田中', '山田', '田中'], 'を': ['成績']}, '継続主体変化')
5557	彼女が4時間以内に英語力を伸ばした。	彼女はその英語力を伸ばすのにちょうど2時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('伸ばす', {'が': ['彼女'], 'を': ['英語力']}, '継続主体動作特定時点成立')
5558	彼が6時間以内にたばこを吸った。	彼はそのたばこを吸うのにちょうど4時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('吸う', {'が': ['彼'], 'を': ['たばこ']}, '継続主体動作特定時点成立')
5559	佐藤が8時間以内に病院を見学した。	佐藤はその病院を見学するのにちょうど2時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('見学する', {'が': ['佐藤'], 'を': ['病院']}, '継続主体動作特定時点成立')
5560	太郎が6時間以内に資格を受験した。	太郎はその資格を受験するのにちょうど4時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('受験する', {'が': ['太郎'], 'を': ['資格']}, '継続主体動作特定時点成立')
5561	犬が5時間以内に尻尾を振った。	犬はその尻尾を振るのにちょうど1時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('振る', {'が': ['犬'], 'を': ['尻尾']}, '継続主体動作特定時点成立')
5562	エスカレーターが5時間以内に人を上った。	エスカレーターはその人を上るのにちょうど1時間を費やした。	neutral	42	時間	random	2区間比較（以内/ちょうど）	継続主体動作特定時点成立	('上る', {'が': ['エスカレーター'], 'を': ['人']}, '継続主体動作特定時点成立')
