num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
1698	私は20日に墓を訪れていた。	私は12日に墓を訪れていた。	neutral	32	日	random	未言及の時点	状態/瞬間	('訪れる', {'が': ['私'], 'を': ['墓']}, '状態/瞬間')
1699	彼は8日に唇をなぞっていた。	彼は9日に唇をなぞっていた。	neutral	32	日	random	未言及の時点	状態/瞬間	('なぞる', {'が': ['彼'], 'を': ['唇']}, '状態/瞬間')
1700	彼女は5日に私に近付いていた。	彼女は6日に私に近付いていた。	neutral	32	日	random	未言及の時点	状態/瞬間	('近付く', {'が': ['彼女'], 'に': ['私']}, '状態/瞬間')
1701	皆は18日に質問に振っていた。	皆は21日に質問に振っていた。	neutral	32	日	short	未言及の時点	継続主体動作特定時点成立	('振る', {'が': ['皆'], 'に': ['質問']}, '継続主体動作特定時点成立')
1702	田中さんは16日に退陣を表明していた。	田中さんは11日に退陣を表明していた。	neutral	32	日	short	未言及の時点	状態/瞬間	('表明する', {'が': ['田中さん'], 'を': ['退陣']}, '状態/瞬間')
1703	アメリカは10日に市民を救っていた。	アメリカは9日に市民を救っていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('救う', {'が': ['アメリカ'], 'を': ['市民']}, '状態/瞬間')
1704	政府は19日に選挙権を国民に与えていた。	政府は18日に選挙権を国民に与えていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('与える', {'が': ['政府'], 'に': ['国民'], 'を': ['選挙権']}, '状態/瞬間')
1705	彼女は18日に汗を拭っていた。	彼女は25日に汗を拭っていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('拭う', {'が': ['彼女'], 'を': ['汗']}, '状態/瞬間')
1706	Appleは19日にコストを引き下げていた。	Appleは17日にコストを引き下げていた。	neutral	32	日	short	未言及の時点	継続主体変化	('引き下げる', {'が': ['Apple', 'Google', '企業'], 'を': ['コスト']}, '継続主体変化')
1707	彼女は11日に責任を負担していた。	彼女は6日に責任を負担していた。	neutral	32	日	short	未言及の時点	状態/瞬間	('負担する', {'が': ['彼女'], 'を': ['責任']}, '状態/瞬間')
1708	彼は9日に話を使っていた。	彼は11日に話を使っていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('使う', {'が': ['彼'], 'を': ['話']}, '状態/瞬間')
1709	音楽は10日に耳を刺激していた。	音楽は5日に耳を刺激していた。	neutral	32	日	short	未言及の時点	状態/瞬間	('刺激する', {'が': ['音楽'], 'を': ['耳']}, '状態/瞬間')
1710	彼女は14日に千秋楽を迎えていた。	彼女は8日に千秋楽を迎えていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('迎える', {'が': ['彼女'], 'を': ['千秋楽']}, '状態/瞬間')
1711	太郎は9日に獲っていた。	太郎は1日に獲っていた。	neutral	32	日	short	未言及の時点	継続主体動作特定時点成立	('獲る', {'が': ['太郎']}, '継続主体動作特定時点成立')
1712	会社は4日に弁護士を選任していた。	会社は9日に弁護士を選任していた。	neutral	32	日	short	未言及の時点	状態/瞬間	('選任する', {'が': ['会社'], 'を': ['弁護士']}, '状態/瞬間')
1713	新聞は5日にニュースを更新していた。	新聞は6日にニュースを更新していた。	neutral	32	日	short	未言及の時点	継続主体動作特定時点成立	('更新する', {'が': ['新聞'], 'を': ['ニュース']}, '継続主体動作特定時点成立')
1714	旅行者は15日に海を楽しめていた。	旅行者は22日に海を楽しめていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('楽しめる', {'が': ['旅行者'], 'を': ['海']}, '状態/瞬間')
1715	人は21日に遺体を引き取っていた。	人は23日に遺体を引き取っていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('引き取る', {'が': ['人'], 'を': ['遺体']}, '状態/瞬間')
1716	田中さんは16日にじゃが芋を収穫していた。	田中さんは18日にじゃが芋を収穫していた。	neutral	32	日	short	未言及の時点	継続主体動作特定時点成立	('収穫する', {'が': ['田中さん'], 'を': ['じゃが芋']}, '継続主体動作特定時点成立')
1717	吉田さんは11日に役所を訪問していた。	吉田さんは7日に役所を訪問していた。	neutral	32	日	short	未言及の時点	状態/瞬間	('訪問する', {'が': ['吉田さん'], 'を': ['役所']}, '状態/瞬間')
1718	彼は22日にドアをノックしていた。	彼は18日にドアをノックしていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('ノックする', {'が': ['彼'], 'を': ['ドア']}, '状態/瞬間')
1719	子供は9日に母を呼んでいた。	子供は15日に母を呼んでいた。	neutral	32	日	short	未言及の時点	状態/瞬間	('呼ぶ', {'が': ['子供'], 'を': ['母']}, '状態/瞬間')
1720	彼は25日に歩足を踏み入れていた。	彼は20日に歩足を踏み入れていた。	neutral	32	日	short	未言及の時点	状態/瞬間	('踏み入れる', {'が': ['彼'], 'を': ['歩足']}, '状態/瞬間')
1721	彼は22日11時に手を離していた。	彼は22日15時に手を離していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('離す', {'が': ['彼'], 'を': ['手']}, '状態/瞬間')
1722	彼女は14日7時に陰部を露出していた。	彼女は15日7時に陰部を露出していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('露出する', {'が': ['彼女'], 'を': ['陰部']}, '状態/瞬間')
1723	太郎は5日10時にジローを比較していた。	太郎は31日2時にジローを比較していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('比較する', {'が': ['太郎'], 'を': ['ジロー']}, '状態/瞬間')
1724	田中さんは2日6時に来場者に呼び掛けていた。	田中さんは22日21時に来場者に呼び掛けていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('呼び掛ける', {'が': ['田中さん'], 'に': ['来場者']}, '状態/瞬間')
1725	パソコンは7日0時にプログラムを実行していた。	パソコンは17日8時にプログラムを実行していた。	neutral	32	日時	random	未言及の時点	継続主体動作特定時点成立	('実行する', {'が': ['パソコン'], 'を': ['プログラム']}, '継続主体動作特定時点成立')
1726	生徒は5日11時に修了者に発行していた。	生徒は27日12時に修了者に発行していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('発行する', {'が': ['生徒'], 'に': ['修了者']}, '状態/瞬間')
1727	山田は3日0時に地面を固めていた。	山田は21日20時に地面を固めていた。	neutral	32	日時	random	未言及の時点	継続主体動作特定時点成立	('固める', {'が': ['山田'], 'を': ['地面']}, '継続主体動作特定時点成立')
1728	皆さんは3日1時に美の状態をサポートしていた。	皆さんは1日12時に美の状態をサポートしていた。	neutral	32	日時	random	未言及の時点	継続主体動作特定時点成立	('サポートする', {'が': ['皆さん'], 'を': ['美の状態']}, '継続主体動作特定時点成立')
1729	医師は27日16時に腹水を抜いていた。	医師は19日14時に腹水を抜いていた。	neutral	32	日時	random	未言及の時点	継続主体動作特定時点成立	('抜く', {'が': ['医師'], 'を': ['腹水']}, '継続主体動作特定時点成立')
1730	明かりは13日1時に闇を落としていた。	明かりは22日5時に闇を落としていた。	neutral	32	日時	random	未言及の時点	継続主体動作特定時点成立	('落とす', {'が': ['明かり'], 'を': ['闇']}, '継続主体動作特定時点成立')
1731	彼は26日17時に不安を煽っていた。	彼は18日7時に不安を煽っていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('煽る', {'が': ['彼'], 'を': ['不安']}, '状態/瞬間')
1732	彼女は18日2時に彼の助けを差し伸べていた。	彼女は20日13時に彼の助けを差し伸べていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('差し伸べる', {'が': ['彼女'], 'を': ['彼の助け']}, '状態/瞬間')
1733	私は2日18時にテレビを置いていた。	私は16日17時にテレビを置いていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('置く', {'が': ['私'], 'を': ['テレビ']}, '状態/瞬間')
1734	彼は27日9時に体を冷やしていた。	彼は16日2時に体を冷やしていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('冷やす', {'が': ['彼'], 'を': ['体']}, '状態/瞬間')
1735	彼女は12日2時にスイッチに伸ばしていた。	彼女は8日2時にスイッチに伸ばしていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('伸ばす', {'が': ['彼女'], 'に': ['スイッチ']}, '状態/瞬間')
1736	彼は22日18時にコメントを貫いていた。	彼は22日14時にコメントを貫いていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('貫く', {'が': ['彼'], 'を': ['コメント']}, '状態/瞬間')
1737	佐藤は19日17時に適時打を放っていた。	佐藤は19日22時に適時打を放っていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('放つ', {'が': ['佐藤'], 'を': ['適時打']}, '状態/瞬間')
1738	彼は5日1時に私を制していた。	彼は17日0時に私を制していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('制す', {'が': ['彼'], 'を': ['私']}, '状態/瞬間')
1739	山田さんは15日4時に地点を越えていた。	山田さんは17日13時に地点を越えていた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('越える', {'が': ['山田さん'], 'を': ['地点']}, '状態/瞬間')
1740	私は24日17時に転職していた。	私は28日8時に転職していた。	neutral	32	日時	random	未言及の時点	状態/瞬間	('転職する', {'が': ['私']}, '状態/瞬間')
1741	彼は5日4時に胸を突いていた。	彼は5日7時に胸を突いていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('突く', {'が': ['彼'], 'を': ['胸']}, '状態/瞬間')
1742	田中さんは2日19時に話に疑っていた。	田中さんは2日21時に話に疑っていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('疑う', {'が': ['田中さん'], 'に': ['話']}, '状態/瞬間')
1743	机は18日13時に上下を繰り返していた。	机は18日10時に上下を繰り返していた。	neutral	32	日時	short	未言及の時点	継続主体動作特定時点成立	('繰り返す', {'が': ['机'], 'を': ['上下']}, '継続主体動作特定時点成立')
1744	鈴木さんは14日20時に参院選を戦っていた。	鈴木さんは14日17時に参院選を戦っていた。	neutral	32	日時	short	未言及の時点	継続主体動作特定時点成立	('戦う', {'が': ['鈴木さん'], 'を': ['参院選']}, '継続主体動作特定時点成立')
1745	武は17日13時に出していた。	武は17日19時に出していた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('出す', {'が': ['武', '太郎', '花子']}, '状態/瞬間')
1746	太郎は4日11時に魚を調理していた。	太郎は4日16時に魚を調理していた。	neutral	32	日時	short	未言及の時点	継続主体動作特定時点成立	('調理する', {'が': ['太郎'], 'を': ['魚']}, '継続主体動作特定時点成立')
1747	彼は7日11時に誤解を招いていた。	彼は7日12時に誤解を招いていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('招く', {'が': ['彼'], 'を': ['誤解']}, '状態/瞬間')
1748	太郎は29日3時に声を塞いでいた。	太郎は29日8時に声を塞いでいた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('塞ぐ', {'が': ['太郎'], 'を': ['声']}, '状態/瞬間')
1749	田中さんは3日14時に作業を繰り返していた。	田中さんは3日17時に作業を繰り返していた。	neutral	32	日時	short	未言及の時点	継続主体動作特定時点成立	('繰り返す', {'が': ['田中さん'], 'を': ['作業']}, '継続主体動作特定時点成立')
1750	戦闘機は17日16時にミサイルを撃っていた。	戦闘機は17日15時にミサイルを撃っていた。	neutral	32	日時	short	未言及の時点	継続主体動作特定時点成立	('撃つ', {'が': ['戦闘機'], 'を': ['ミサイル']}, '継続主体動作特定時点成立')
1751	太郎は26日17時に彼の豊富な経験を生かせていた。	太郎は26日21時に彼の豊富な経験を生かせていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('生かせる', {'が': ['太郎'], 'を': ['彼の豊富な経験']}, '状態/瞬間')
1752	彼は27日9時に身柄を引き取っていた。	彼は27日4時に身柄を引き取っていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('引き取る', {'が': ['彼'], 'を': ['身柄']}, '状態/瞬間')
1753	春は9日7時に心地好いさを味わえていた。	春は9日1時に心地好いさを味わえていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('味わえる', {'が': ['春'], 'を': ['心地好いさ']}, '状態/瞬間')
1754	君は28日19時に世界を包んでいた。	君は28日17時に世界を包んでいた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('包む', {'が': ['君'], 'を': ['世界']}, '状態/瞬間')
1755	田中さんは3日18時に携帯を離していた。	田中さんは3日17時に携帯を離していた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('離す', {'が': ['田中さん'], 'を': ['携帯']}, '状態/瞬間')
1756	田中さんは30日16時に温度を検出していた。	田中さんは30日15時に温度を検出していた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('検出する', {'が': ['田中さん'], 'を': ['温度']}, '状態/瞬間')
1757	太郎は5日1時に分かっていた。	太郎は5日5時に分かっていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('分かる', {'が': ['太郎']}, '状態/瞬間')
1758	田中は27日18時に要望書を手渡していた。	田中は27日14時に要望書を手渡していた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('手渡す', {'が': ['田中'], 'を': ['要望書']}, '状態/瞬間')
1759	田中さんは3日11時に企業向けセミナーを開催していた。	田中さんは3日14時に企業向けセミナーを開催していた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('開催する', {'が': ['田中さん'], 'を': ['企業向けセミナー']}, '状態/瞬間')
1760	チームワークは6日7時に事故を防げていた。	チームワークは6日8時に事故を防げていた。	neutral	32	日時	short	未言及の時点	状態/瞬間	('防げる', {'が': ['チームワーク'], 'を': ['事故']}, '状態/瞬間')
1761	彼女は12時に力を出せていた。	彼女は21時に力を出せていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('出せる', {'が': ['彼女'], 'を': ['力']}, '状態/瞬間')
1762	大学は6時に講座を開催していた。	大学は22時に講座を開催していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('開催する', {'が': ['大学'], 'を': ['講座']}, '状態/瞬間')
1763	前場は8時に終了していた。	前場は12時に終了していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('終了する', {'が': ['前場']}, '状態/瞬間')
1764	田中さんは6時に枕を濡らしていた。	田中さんは10時に枕を濡らしていた。	neutral	32	時	random	未言及の時点	継続主体変化	('濡らす', {'が': ['田中さん', '鈴木さん', '山田さん'], 'を': ['枕']}, '継続主体変化')
1765	市長は14時に委員長を指名していた。	市長は15時に委員長を指名していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('指名する', {'が': ['市長'], 'を': ['委員長']}, '状態/瞬間')
1766	学生は3時に防御に成功していた。	学生は8時に防御に成功していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('成功する', {'が': ['学生'], 'に': ['防御']}, '状態/瞬間')
1767	太郎は14時に神社を参拝していた。	太郎は21時に神社を参拝していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('参拝する', {'が': ['太郎'], 'を': ['神社']}, '状態/瞬間')
1768	田中さんは22時に準備を指示していた。	田中さんは16時に準備を指示していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('指示する', {'が': ['田中さん'], 'を': ['準備']}, '状態/瞬間')
1769	広告チームは12時に新製品の特徴を説明していた。	広告チームは18時に新製品の特徴を説明していた。	neutral	32	時	random	未言及の時点	継続主体動作特定時点成立	('説明する', {'を': ['新製品の特徴'], 'が': ['広告チーム']}, '継続主体動作特定時点成立')
1770	次郎は14時に買っていた。	次郎は15時に買っていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('買う', {'が': ['次郎', '太郎', '花子']}, '状態/瞬間')
1771	彼は6時に相手を見付けていた。	彼は13時に相手を見付けていた。	neutral	32	時	random	未言及の時点	継続主体動作特定時点成立	('見付ける', {'が': ['彼'], 'を': ['相手']}, '継続主体動作特定時点成立')
1772	私は19時に頭皮をケアしていた。	私は0時に頭皮をケアしていた。	neutral	32	時	random	未言及の時点	継続主体動作特定時点成立	('ケアする', {'が': ['私'], 'を': ['頭皮']}, '継続主体動作特定時点成立')
1773	スミスさんは18時に販売を担っていた。	スミスさんは21時に販売を担っていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('担う', {'が': ['スミスさん'], 'を': ['販売']}, '状態/瞬間')
1774	ユウキは15時に友人に会っていた。	ユウキは22時に友人に会っていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('会う', {'が': ['ユウキ'], 'に': ['友人']}, '状態/瞬間')
1775	サポートは14時に対応を約束していた。	サポートは18時に対応を約束していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('約束する', {'が': ['サポート'], 'を': ['対応']}, '状態/瞬間')
1776	母は15時に子供を叱っていた。	母は19時に子供を叱っていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('叱る', {'が': ['母'], 'を': ['子供']}, '状態/瞬間')
1777	警察は19時に犯人の身柄を引き取っていた。	警察は14時に犯人の身柄を引き取っていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('引き取る', {'が': ['警察'], 'を': ['犯人の身柄']}, '状態/瞬間')
1778	先生は11時に教室に起こっていた。	先生は18時に教室に起こっていた。	neutral	32	時	random	未言及の時点	継続主体動作特定時点成立	('起こる', {'が': ['先生'], 'に': ['教室']}, '継続主体動作特定時点成立')
1779	山田さんは20時にキャンプを体験していた。	山田さんは14時にキャンプを体験していた。	neutral	32	時	random	未言及の時点	状態/瞬間	('体験する', {'が': ['山田さん'], 'を': ['キャンプ']}, '状態/瞬間')
1780	その映画は7時に印象を持ていた。	その映画は20時に印象を持ていた。	neutral	32	時	random	未言及の時点	状態/瞬間	('持てる', {'が': ['その映画'], 'を': ['印象']}, '状態/瞬間')
1781	太郎は15時に背中を這っていた。	太郎は20時に背中を這っていた。	neutral	32	時	short	未言及の時点	継続主体動作特定時点成立	('這う', {'が': ['太郎'], 'を': ['背中']}, '継続主体動作特定時点成立')
1782	田中さんは13時にルールを定めていた。	田中さんは8時にルールを定めていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('定める', {'が': ['田中さん'], 'を': ['ルール']}, '状態/瞬間')
1783	彼は9時にバスを利用していた。	彼は8時にバスを利用していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('利用する', {'が': ['彼'], 'を': ['バス']}, '状態/瞬間')
1784	皆は14時に歴史に告げていた。	皆は18時に歴史に告げていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('告げる', {'が': ['皆'], 'に': ['歴史']}, '状態/瞬間')
1785	彼は17時に一歩足を踏み入れていた。	彼は15時に一歩足を踏み入れていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('踏み入れる', {'が': ['彼'], 'を': ['一歩足']}, '状態/瞬間')
1786	彼女は8時に海を楽しめていた。	彼女は9時に海を楽しめていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('楽しめる', {'が': ['彼女'], 'を': ['海']}, '状態/瞬間')
1787	スミスさんは11時にデザインを変更していた。	スミスさんは17時にデザインを変更していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('変更する', {'が': ['スミスさん'], 'を': ['デザイン']}, '状態/瞬間')
1788	スタッフは16時に対応を約束していた。	スタッフは18時に対応を約束していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('約束する', {'が': ['スタッフ'], 'を': ['対応']}, '状態/瞬間')
1789	山田さんは16時に監督を努めていた。	山田さんは13時に監督を努めていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('努める', {'が': ['山田さん'], 'を': ['監督']}, '状態/瞬間')
1790	彼は13時に楽しさをプラスしていた。	彼は20時に楽しさをプラスしていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('プラスする', {'が': ['彼', '彼女'], 'を': ['楽しさ']}, '状態/瞬間')
1791	私は6時に定食を頼んでいた。	私は7時に定食を頼んでいた。	neutral	32	時	short	未言及の時点	状態/瞬間	('頼む', {'が': ['私'], 'を': ['定食']}, '状態/瞬間')
1792	車両は11時に前方の信号を検出していた。	車両は5時に前方の信号を検出していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('検出する', {'が': ['車両'], 'を': ['前方の信号']}, '状態/瞬間')
1793	企業は8時に社債を発行していた。	企業は7時に社債を発行していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('発行する', {'が': ['企業'], 'を': ['社債']}, '状態/瞬間')
1794	春子は12時に手を出していた。	春子は10時に手を出していた。	neutral	32	時	short	未言及の時点	状態/瞬間	('出す', {'が': ['春子'], 'を': ['手']}, '状態/瞬間')
1795	彼は4時に僕を捕らえていた。	彼は2時に僕を捕らえていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('捕らえる', {'が': ['彼', '相手'], 'を': ['僕']}, '状態/瞬間')
1796	友達は15時にテーブルを囲んでいた。	友達は13時にテーブルを囲んでいた。	neutral	32	時	short	未言及の時点	状態/瞬間	('囲む', {'が': ['友達'], 'を': ['テーブル']}, '状態/瞬間')
1797	彼は8時に指をなぞっていた。	彼は9時に指をなぞっていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('なぞる', {'が': ['彼'], 'を': ['指']}, '状態/瞬間')
1798	山田は3時に生活の中に存在していた。	山田は6時に生活の中に存在していた。	neutral	32	時	short	未言及の時点	継続主体動作均質	('存在する', {'が': ['山田', '佐藤', '芸能界'], 'に': ['生活の中']}, '継続主体動作均質')
1799	彼女は15時に時々目を覚ましていた。	彼女は19時に時々目を覚ましていた。	neutral	32	時	short	未言及の時点	状態/瞬間	('覚ます', {'が': ['彼女'], 'を': ['時々目']}, '状態/瞬間')
1800	私たちは17時に求人をサポートしていた。	私たちは13時に求人をサポートしていた。	neutral	32	時	short	未言及の時点	継続主体動作特定時点成立	('サポートする', {'が': ['私たち'], 'を': ['求人']}, '継続主体動作特定時点成立')
1801	彼女は2007年に体を触った。	彼女は2009年に体を触った。	neutral	33	年	random	未言及の時点	状態/瞬間	('触る', {'が': ['彼女'], 'を': ['体']}, '状態/瞬間')
1802	マイクは2018年にレストランをオープンした。	マイクは2013年にレストランをオープンした。	neutral	33	年	random	未言及の時点	状態/瞬間	('オープンする', {'が': ['マイク'], 'を': ['レストラン']}, '状態/瞬間')
1803	田中さんは2011年に権限を与えた。	田中さんは2018年に権限を与えた。	neutral	33	年	random	未言及の時点	継続主体動作特定時点成立	('与える', {'が': ['田中さん'], 'を': ['権限']}, '継続主体動作特定時点成立')
1804	彼は2003年に資料に有った。	彼は2001年に資料に有った。	neutral	33	年	random	未言及の時点	状態/瞬間	('有る', {'が': ['彼'], 'に': ['資料']}, '状態/瞬間')
1805	市民は2020年に政策を選択した。	市民は2001年に政策を選択した。	neutral	33	年	random	未言及の時点	状態/瞬間	('選択する', {'が': ['市民'], 'を': ['政策']}, '状態/瞬間')
1806	学校は2009年に教授を選任した。	学校は2010年に教授を選任した。	neutral	33	年	random	未言及の時点	状態/瞬間	('選任する', {'が': ['学校'], 'を': ['教授']}, '状態/瞬間')
1807	私たちは2018年に幸せを頂いた。	私たちは2001年に幸せを頂いた。	neutral	33	年	random	未言及の時点	状態/瞬間	('頂く', {'が': ['私たち'], 'を': ['幸せ']}, '状態/瞬間')
1808	山田は2014年にアイテムをドロップした。	山田は2002年にアイテムをドロップした。	neutral	33	年	random	未言及の時点	状態/瞬間	('ドロップする', {'が': ['山田'], 'を': ['アイテム']}, '状態/瞬間')
1809	彼は2016年にリアクションを起こした。	彼は2017年にリアクションを起こした。	neutral	33	年	random	未言及の時点	状態/瞬間	('起こす', {'が': ['彼'], 'を': ['リアクション']}, '状態/瞬間')
1810	聖夜は2017年に町を彩った。	聖夜は2006年に町を彩った。	neutral	33	年	random	未言及の時点	継続主体動作特定時点成立	('彩る', {'が': ['聖夜'], 'を': ['町']}, '継続主体動作特定時点成立')
1811	私は2008年に顔を冷やした。	私は2013年に顔を冷やした。	neutral	33	年	random	未言及の時点	状態/瞬間	('冷やす', {'が': ['私'], 'を': ['顔']}, '状態/瞬間')
1812	鈴木さんは2011年に予備校に通った。	鈴木さんは2018年に予備校に通った。	neutral	33	年	random	未言及の時点	継続主体動作特定時点成立	('通う', {'が': ['鈴木さん'], 'に': ['予備校']}, '継続主体動作特定時点成立')
1813	彼は2020年に勝者を分けた。	彼は2007年に勝者を分けた。	neutral	33	年	random	未言及の時点	状態/瞬間	('分ける', {'が': ['彼'], 'を': ['勝者']}, '状態/瞬間')
1814	太郎は2010年に下げた。	太郎は2001年に下げた。	neutral	33	年	random	未言及の時点	継続主体変化	('下げる', {'が': ['太郎', '花子', '家族']}, '継続主体変化')
1815	調査団は2008年に事故の報告書を公表した。	調査団は2015年に事故の報告書を公表した。	neutral	33	年	random	未言及の時点	状態/瞬間	('公表する', {'が': ['調査団'], 'を': ['事故の報告書']}, '状態/瞬間')
1816	銀座は2005年に新店をオープンした。	銀座は2017年に新店をオープンした。	neutral	33	年	random	未言及の時点	状態/瞬間	('オープンする', {'が': ['銀座'], 'を': ['新店']}, '状態/瞬間')
1817	山田さんは2002年に報告書を公表した。	山田さんは2020年に報告書を公表した。	neutral	33	年	random	未言及の時点	状態/瞬間	('公表する', {'が': ['山田さん'], 'を': ['報告書']}, '状態/瞬間')
1818	山田さんは2017年にビルに移転した。	山田さんは2005年にビルに移転した。	neutral	33	年	random	未言及の時点	状態/瞬間	('移転する', {'が': ['山田さん'], 'に': ['ビル']}, '状態/瞬間')
1819	彼は2003年にゲームを楽しんだ。	彼は2018年にゲームを楽しんだ。	neutral	33	年	random	未言及の時点	状態/瞬間	('楽しむ', {'が': ['彼'], 'を': ['ゲーム']}, '状態/瞬間')
1820	宇宙船は2013年に衛星を打ち上げた。	宇宙船は2003年に衛星を打ち上げた。	neutral	33	年	random	未言及の時点	継続主体動作特定時点成立	('打ち上げる', {'が': ['宇宙船'], 'を': ['衛星']}, '継続主体動作特定時点成立')
1821	田中は2014年に相手の動きを止めた。	田中は2017年に相手の動きを止めた。	neutral	33	年	short	未言及の時点	状態/瞬間	('止める', {'が': ['田中'], 'を': ['相手の動き']}, '状態/瞬間')
1822	ビジネスは2006年に人生を制した。	ビジネスは2011年に人生を制した。	neutral	33	年	short	未言及の時点	状態/瞬間	('制す', {'が': ['ビジネス'], 'を': ['人生']}, '状態/瞬間')
1823	その映画は2013年に心を巡った。	その映画は2016年に心を巡った。	neutral	33	年	short	未言及の時点	状態/瞬間	('巡る', {'が': ['その映画'], 'を': ['心']}, '状態/瞬間')
1824	政治家は2005年に立候補を表明した。	政治家は2006年に立候補を表明した。	neutral	33	年	short	未言及の時点	状態/瞬間	('表明する', {'が': ['政治家'], 'を': ['立候補']}, '状態/瞬間')
1825	太郎は2018年に旅行を楽しんだ。	太郎は2019年に旅行を楽しんだ。	neutral	33	年	short	未言及の時点	状態/瞬間	('楽しむ', {'が': ['太郎'], 'を': ['旅行']}, '状態/瞬間')
1826	委員会は2006年に改正案を否決した。	委員会は2005年に改正案を否決した。	neutral	33	年	short	未言及の時点	状態/瞬間	('否決する', {'が': ['委員会'], 'を': ['改正案']}, '状態/瞬間')
1827	企業は2007年に決算を公表した。	企業は2006年に決算を公表した。	neutral	33	年	short	未言及の時点	継続主体動作特定時点成立	('公表する', {'が': ['企業'], 'を': ['決算']}, '継続主体動作特定時点成立')
1828	太郎は2015年に英検を受験した。	太郎は2018年に英検を受験した。	neutral	33	年	short	未言及の時点	状態/瞬間	('受験する', {'が': ['太郎'], 'を': ['英検']}, '状態/瞬間')
1829	山田さんは2001年に御礼を述べた。	山田さんは2005年に御礼を述べた。	neutral	33	年	short	未言及の時点	状態/瞬間	('述べる', {'が': ['山田さん'], 'を': ['御礼']}, '状態/瞬間')
1830	彼女は2007年にカーテンを開けた。	彼女は2008年にカーテンを開けた。	neutral	33	年	short	未言及の時点	状態/瞬間	('開ける', {'が': ['彼女'], 'を': ['カーテン']}, '状態/瞬間')
1831	公民館は2004年に建物に避難した。	公民館は2003年に建物に避難した。	neutral	33	年	short	未言及の時点	状態/瞬間	('避難する', {'が': ['公民館'], 'に': ['建物']}, '状態/瞬間')
1832	子供は2011年にスタートした。	子供は2010年にスタートした。	neutral	33	年	short	未言及の時点	状態/瞬間	('スタートする', {'が': ['子供']}, '状態/瞬間')
