num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
1309	東京 都 が 観光 キャンペーン を 開催 した 。 ホテル 業界 が 観光 キャンペーン を 開催 した 。 ホテル 業界 は 東京 都 が 観光 キャンペーン を 開催 した 後 に 観光 キャンペーン を 開催 した 。	東京 都 は ホテル 業界 が 観光 キャンペーン を 開催 した 後 で 観光 キャンペーン を 開催 した 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('開催する', {'が': ['東京都', 'ホテル業界'], 'を': ['観光キャンペーン']}, '状態/瞬間')
1310	生徒 が 電流 を 検出 した 。 先生 が 電流 を 検出 した 。 先生 は 生徒 が 電流 を 検出 した 後 に 電流 を 検出 した 。	生徒 は 先生 が 電流 を 検出 した 後 で 電流 を 検出 した 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('検出する', {'が': ['生徒', '先生'], 'を': ['電流']}, '状態/瞬間')
1311	父 が 破った 。 先生 が 破った 。 先生 は 父 が 破った 後 に 破った 。	父 は 先生 が 破った 後 で 破った 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('破る', {'が': ['父', '先生', '学生']}, '状態/瞬間')
1312	ライバル チーム が 不安 を 煽った 。 マネージャー が 不安 を 煽った 。 マネージャー は ライバル チーム が 不安 を 煽った 後 に 不安 を 煽った 。	ライバル チーム は マネージャー が 不安 を 煽った 後 で 不安 を 煽った 。	contradiction	27	None	None	順序（前後）	継続主体変化	('煽る', {'が': ['ライバルチーム', 'マネージャー', '太郎'], 'を': ['不安']}, '継続主体変化')
1313	旅 が 全身 を 巡った 。 私 たち が 全身 を 巡った 。 私 たち は 旅 が 全身 を 巡った 後 に 全身 を 巡った 。	旅 は 私 たち が 全身 を 巡った 後 で 全身 を 巡った 。	contradiction	27	None	None	順序（前後）	継続主体動作特定時点成立	('巡る', {'が': ['旅', '私たち'], 'を': ['全身']}, '継続主体動作特定時点成立')
1314	次郎 が 完了 した 。 太郎 が 完了 した 。 太郎 は 次郎 が 完了 した 後 に 完了 した 。	次郎 は 太郎 が 完了 した 後 で 完了 した 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('完了する', {'が': ['次郎', '太郎', '花子']}, '状態/瞬間')
1315	山本 さん が 公園 まで 伸ばした 。 私 が 公園 まで 伸ばした 。 私 は 山本 さん が 公園 まで 伸ばした 後 に 公園 まで 伸ばした 。	山本 さん は 私 が 公園 まで 伸ばした 後 で 公園 まで 伸ばした 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('伸ばす', {'が': ['山本さん', '私'], 'まで': ['公園']}, '状態/瞬間')
1316	猫 が 傾けた 。 子供 が 傾けた 。 子供 は 猫 が 傾けた 後 に 傾けた 。	猫 は 子供 が 傾けた 後 で 傾けた 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('傾ける', {'が': ['猫', '子供', '犬']}, '状態/瞬間')
1317	田村 選手 が ゴール を 決めた 。 宮本 選手 が ゴール を 決めた 。 宮本 選手 は 田村 選手 が ゴール を 決めた 後 に ゴール を 決めた 。	田村 選手 は 宮本 選手 が ゴール を 決めた 後 で ゴール を 決めた 。	contradiction	27	None	None	順序（前後）	状態/瞬間	('決める', {'が': ['田村選手', '宮本選手'], 'を': ['ゴール']}, '状態/瞬間')
1318	田中 さん が 企業 の 役職 を 占めた 。 山田 さん が 企業 の 役職 を 占めた 。 山田 さん は 田中 さん が 企業 の 役職 を 占めた 後 に 企業 の 役職 を 占めた 。	田中 さん は 山田 さん が 企業 の 役職 を 占めた 後 で 企業 の 役職 を 占めた 。	contradiction	27	None	None	順序（前後）	継続主体変化	('占める', {'が': ['田中さん', '山田さん', '女性'], 'を': ['企業の役職']}, '継続主体変化')
1319	太郎 が 秘密 を 握った 。 花子 が 秘密 を 握った 。 花子 は 太郎 が 秘密 を 握った 後 に 秘密 を 握った 。	太郎 は 花子 が 秘密 を 握った 後 で 秘密 を 握った 。	contradiction	27	None	None	順序（前後）	継続主体動作均質	('握る', {'が': ['太郎', '花子', 'その女性'], 'を': ['秘密']}, '継続主体動作均質')
1320	政府 が 不安 を 煽った 。 マスメディア が 不安 を 煽った 。 マスメディア は 政府 が 不安 を 煽った 後 に 不安 を 煽った 。	政府 は マスメディア が 不安 を 煽った 後 で 不安 を 煽った 。	contradiction	27	None	None	順序（前後）	継続主体変化	('煽る', {'が': ['政府', 'マスメディア', '太郎'], 'を': ['不安']}, '継続主体変化')
1321	太郎 が ケーキ を 作った 。 花子 が ケーキ を 作った 。 太郎 が 花子 より 先 に ケーキ を 作った 。	花子 は 太郎 より 後 に ケーキ を 作った 。	entailment	28	None	None	順序（先後）	継続主体動作特定時点成立	('作る', {'が': ['太郎', '花子'], 'を': ['ケーキ']}, '継続主体動作特定時点成立')
1322	私 が 重厚 感 を 醸し出した 。 彼 が 重厚 感 を 醸し出した 。 私 が 彼 より 先 に 重厚 感 を 醸し出した 。	彼 は 私 より 後 に 重厚 感 を 醸し出した 。	entailment	28	None	None	順序（先後）	継続主体変化	('醸し出す', {'が': ['私', '彼', '山田さん'], 'を': ['重厚感']}, '継続主体変化')
1323	先生 が 進出 した 。 学生 が 進出 した 。 先生 が 学生 より 先 に 進出 した 。	学生 は 先生 より 後 に 進出 した 。	entailment	28	None	None	順序（先後）	状態/瞬間	('進出する', {'が': ['先生', '学生', '社員']}, '状態/瞬間')
1324	父 が 落とした 。 先生 が 落とした 。 父 が 先生 より 先 に 落とした 。	先生 は 父 より 後 に 落とした 。	entailment	28	None	None	順序（先後）	状態/瞬間	('落とす', {'が': ['父', '先生', '学生']}, '状態/瞬間')
1325	太郎 が 届いた 。 学校 が 届いた 。 太郎 が 学校 より 先 に 届いた 。	学校 は 太郎 より 後 に 届いた 。	entailment	28	None	None	順序（先後）	状態/瞬間	('届く', {'が': ['太郎', '学校', '花子']}, '状態/瞬間')
1326	田中 さん が 覚めた 。 山田 さん が 覚めた 。 田中 さん が 山田 さん より 先 に 覚めた 。	山田 さん は 田中 さん より 後 に 覚めた 。	entailment	28	None	None	順序（先後）	状態/瞬間	('覚める', {'が': ['田中さん', '山田さん', '鈴木さん']}, '状態/瞬間')
1327	彼 が 成果 を 得た 。 私 が 成果 を 得た 。 彼 が 私 より 先 に 成果 を 得た 。	私 は 彼 より 後 に 成果 を 得た 。	entailment	28	None	None	順序（先後）	状態/瞬間	('得る', {'が': ['彼', '私'], 'を': ['成果']}, '状態/瞬間')
1328	彼 が 顔 を 下げた 。 私 が 顔 を 下げた 。 彼 が 私 より 先 に 顔 を 下げた 。	私 は 彼 より 後 に 顔 を 下げた 。	entailment	28	None	None	順序（先後）	状態/瞬間	('下げる', {'が': ['彼', '私'], 'を': ['顔']}, '状態/瞬間')
1329	彼女 が 憎しみ を 抱いた 。 私 が 憎しみ を 抱いた 。 彼女 が 私 より 先 に 憎しみ を 抱いた 。	私 は 彼女 より 後 に 憎しみ を 抱いた 。	entailment	28	None	None	順序（先後）	継続主体変化	('抱く', {'が': ['彼女', '私', '彼'], 'を': ['憎しみ']}, '継続主体変化')
1330	花子 さん が 招いた 。 山田 さん が 招いた 。 花子 さん が 山田 さん より 先 に 招いた 。	山田 さん は 花子 さん より 後 に 招いた 。	entailment	28	None	None	順序（先後）	状態/瞬間	('招く', {'が': ['花子さん', '山田さん', '太郎くん']}, '状態/瞬間')
1331	彼 が 手続き を 承った 。 私 が 手続き を 承った 。 彼 が 私 より 先 に 手続き を 承った 。	私 は 彼 より 後 に 手続き を 承った 。	entailment	28	None	None	順序（先後）	状態/瞬間	('承る', {'が': ['彼', '私'], 'を': ['手続き']}, '状態/瞬間')
1332	父 が 負担 した 。 母 が 負担 した 。 父 が 母 より 先 に 負担 した 。	母 は 父 より 後 に 負担 した 。	entailment	28	None	None	順序（先後）	継続主体動作特定時点成立	('負担する', {'が': ['父', '母', '子供']}, '継続主体動作特定時点成立')
1333	姉 が 破った 。 友達 が 破った 。 姉 が 友達 より 先 に 破った 。	友達 は 姉 より 後 に 破った 。	entailment	28	None	None	順序（先後）	状態/瞬間	('破る', {'が': ['姉', '友達', '兄']}, '状態/瞬間')
1334	京都 大学 が 平均 値 を 上回った 。 東京 大学 が 平均 値 を 上回った 。 京都 大学 が 東京 大学 より 先 に 平均 値 を 上回った 。	東京 大学 は 京都 大学 より 後 に 平均 値 を 上回った 。	entailment	28	None	None	順序（先後）	状態/瞬間	('上回る', {'が': ['京都大学', '東京大学'], 'を': ['平均値']}, '状態/瞬間')
1335	その 企業 が 売上高 を 上回った 。 この 企業 が 売上高 を 上回った 。 その 企業 が この 企業 より 先 に 売上高 を 上回った 。	この 企業 は その 企業 より 後 に 売上高 を 上回った 。	entailment	28	None	None	順序（先後）	状態/瞬間	('上回る', {'が': ['その企業', 'この企業'], 'を': ['売上高']}, '状態/瞬間')
1336	生徒 が 迎えた 。 教師 が 迎えた 。 生徒 が 教師 より 先 に 迎えた 。	教師 は 生徒 より 後 に 迎えた 。	entailment	28	None	None	順序（先後）	状態/瞬間	('迎える', {'が': ['生徒', '教師', '校長']}, '状態/瞬間')
1337	山 が 黄金色 に 染まった 。 川 が 黄金色 に 染まった 。 山 が 川 より 先 に 黄金色 に 染まった 。	川 は 山 より 後 に 黄金色 に 染まった 。	entailment	28	None	None	順序（先後）	継続主体変化	('染まる', {'が': ['山', '川', '太郎'], 'に': ['黄金色']}, '継続主体変化')
1338	村上 春樹 が 伸びた 。 ジョン が 伸びた 。 村上 春樹 が ジョン より 先 に 伸びた 。	ジョン は 村上 春樹 より 後 に 伸びた 。	entailment	28	None	None	順序（先後）	継続主体変化	('伸びる', {'が': ['村上春樹', 'ジョン', '中国人']}, '継続主体変化')
1339	佐藤 さん が 単価 を 引き下げた 。 鈴木 さん が 単価 を 引き下げた 。 佐藤 さん が 鈴木 さん より 先 に 単価 を 引き下げた 。	鈴木 さん は 佐藤 さん より 後 に 単価 を 引き下げた 。	entailment	28	None	None	順序（先後）	継続主体変化	('引き下げる', {'が': ['佐藤さん', '鈴木さん', 'スーパーマーケット'], 'を': ['単価']}, '継続主体変化')
1340	子供 が 承った 。 赤ちゃん が 承った 。 子供 が 赤ちゃん より 先 に 承った 。	赤ちゃん は 子供 より 後 に 承った 。	entailment	28	None	None	順序（先後）	状態/瞬間	('承る', {'が': ['子供', '赤ちゃん', '幼児']}, '状態/瞬間')
1341	ジョン が 人間 に 近付いた 。 マリア が 人間 に 近付いた 。 ジョン が マリア より 後 に 人間 に 近付いた 。	マリア は ジョン より 先 に 人間 に 近付いた 。	entailment	29	None	None	順序（先後）	継続主体変化	('近付く', {'が': ['ジョン', 'マリア', '男'], 'に': ['人間']}, '継続主体変化')
1342	妻 が 分かれた 。 子供 が 分かれた 。 妻 が 子供 より 後 に 分かれた 。	子供 は 妻 より 先 に 分かれた 。	entailment	29	None	None	順序（先後）	状態/瞬間	('分かれる', {'が': ['妻', '子供', '夫']}, '状態/瞬間')
1343	山田 さん が 繁華街 を 練り歩いた 。 田中 さん が 繁華街 を 練り歩いた 。 山田 さん が 田中 さん より 後 に 繁華街 を 練り歩いた 。	田中 さん は 山田 さん より 先 に 繁華街 を 練り歩いた 。	entailment	29	None	None	順序（先後）	継続主体動作特定時点成立	('練り歩く', {'が': ['山田さん', '田中さん'], 'を': ['繁華街']}, '継続主体動作特定時点成立')
1344	チーム A が の 激闘 を 制した 。 チーム B が の 激闘 を 制した 。 チーム A が チーム B より 後 に の 激闘 を 制した 。	チーム B は チーム A より 先 に の 激闘 を 制した 。	entailment	29	None	None	順序（先後）	状態/瞬間	('制す', {'が': ['チームA', 'チームB'], 'を': ['の激闘']}, '状態/瞬間')
1345	社長 が 勤めた 。 従業 員 が 勤めた 。 社長 が 従業 員 より 後 に 勤めた 。	従業 員 は 社長 より 先 に 勤めた 。	entailment	29	None	None	順序（先後）	継続主体動作特定時点成立	('勤める', {'が': ['社長', '従業員', 'マネージャー']}, '継続主体動作特定時点成立')
1346	太郎 が 抜けた 。 犬 が 抜けた 。 太郎 が 犬 より 後 に 抜けた 。	犬 は 太郎 より 先 に 抜けた 。	entailment	29	None	None	順序（先後）	状態/瞬間	('抜ける', {'が': ['太郎', '犬', '花子']}, '状態/瞬間')
1347	山田 が 彩った 。 田中 が 彩った 。 山田 が 田中 より 後 に 彩った 。	田中 は 山田 より 先 に 彩った 。	entailment	29	None	None	順序（先後）	状態/瞬間	('彩る', {'が': ['山田', '田中', '松本']}, '状態/瞬間')
1348	大人 が 延びた 。 老人 が 延びた 。 大人 が 老人 より 後 に 延びた 。	老人 は 大人 より 先 に 延びた 。	entailment	29	None	None	順序（先後）	状態/瞬間	('延びる', {'が': ['大人', '老人', '子供']}, '状態/瞬間')
1349	スタッフ が 移転 した 。 学生 が 移転 した 。 スタッフ が 学生 より 後 に 移転 した 。	学生 は スタッフ より 先 に 移転 した 。	entailment	29	None	None	順序（先後）	状態/瞬間	('移転する', {'が': ['スタッフ', '学生', '教師']}, '状態/瞬間')
1350	友達 が 驚き を 抱いた 。 私 が 驚き を 抱いた 。 友達 が 私 より 後 に 驚き を 抱いた 。	私 は 友達 より 先 に 驚き を 抱いた 。	entailment	29	None	None	順序（先後）	状態/瞬間	('抱く', {'が': ['友達', '私'], 'を': ['驚き']}, '状態/瞬間')
1351	猫 が 入れた 。 猿 が 入れた 。 猫 が 猿 より 後 に 入れた 。	猿 は 猫 より 先 に 入れた 。	entailment	29	None	None	順序（先後）	状態/瞬間	('入れる', {'が': ['猫', '猿', '犬']}, '状態/瞬間')
1352	山田 が ダブルス を 組んだ 。 田中 が ダブルス を 組んだ 。 山田 が 田中 より 後 に ダブルス を 組んだ 。	田中 は 山田 より 先 に ダブルス を 組んだ 。	entailment	29	None	None	順序（先後）	状態/瞬間	('組む', {'が': ['山田', '田中'], 'を': ['ダブルス']}, '状態/瞬間')
1353	太郎 が 移った 。 花子 が 移った 。 太郎 が 花子 より 後 に 移った 。	花子 は 太郎 より 先 に 移った 。	entailment	29	None	None	順序（先後）	継続主体変化	('移る', {'が': ['太郎', '花子', '犬']}, '継続主体変化')
1354	太郎 が 名 に 反応 した 。 花子 が 名 に 反応 した 。 太郎 が 花子 より 後 に 名 に 反応 した 。	花子 は 太郎 より 先 に 名 に 反応 した 。	entailment	29	None	None	順序（先後）	継続主体変化	('反応する', {'が': ['太郎', '花子', '犬'], 'に': ['名']}, '継続主体変化')
1355	政府 が 紙幣 を 発行 した 。 企業 が 紙幣 を 発行 した 。 政府 が 企業 より 後 に 紙幣 を 発行 した 。	企業 は 政府 より 先 に 紙幣 を 発行 した 。	entailment	29	None	None	順序（先後）	継続主体動作均質	('発行する', {'が': ['政府', '企業', '銀行'], 'を': ['紙幣']}, '継続主体動作均質')
1356	山田 さん が 身体 を 冷やした 。 佐藤 さん が 身体 を 冷やした 。 山田 さん が 佐藤 さん より 後 に 身体 を 冷やした 。	佐藤 さん は 山田 さん より 先 に 身体 を 冷やした 。	entailment	29	None	None	順序（先後）	継続主体変化	('冷やす', {'が': ['山田さん', '佐藤さん', '私'], 'を': ['身体']}, '継続主体変化')
1357	夫 が 主流 を 占めた 。 妻 が 主流 を 占めた 。 夫 が 妻 より 後 に 主流 を 占めた 。	妻 は 夫 より 先 に 主流 を 占めた 。	entailment	29	None	None	順序（先後）	継続主体変化	('占める', {'が': ['夫', '妻', '子供たち'], 'を': ['主流']}, '継続主体変化')
1358	山田 さん が 記憶 力 を 高めた 。 鈴木 さん が 記憶 力 を 高めた 。 山田 さん が 鈴木 さん より 後 に 記憶 力 を 高めた 。	鈴木 さん は 山田 さん より 先 に 記憶 力 を 高めた 。	entailment	29	None	None	順序（先後）	継続主体変化	('高める', {'が': ['山田さん', '鈴木さん', '音楽'], 'を': ['記憶力']}, '継続主体変化')
1359	山岳 部 の 田中 さん が 上った 。 吉田 さん が 上った 。 山岳 部 の 田中 さん が 吉田 さん より 後 に 上った 。	吉田 さん は 山岳 部 の 田中 さん より 先 に 上った 。	entailment	29	None	None	順序（先後）	継続主体変化	('上る', {'が': ['山岳部の田中さん', '吉田さん', '学生']}, '継続主体変化')
1360	大人 が 上回った 。 老人 が 上回った 。 大人 が 老人 より 後 に 上回った 。	老人 は 大人 より 先 に 上回った 。	entailment	29	None	None	順序（先後）	状態/瞬間	('上回る', {'が': ['大人', '老人', '子供']}, '状態/瞬間')
1361	お ばあさん が 見付かった 。 赤ちゃん が 見付かった 。 お ばあさん が 赤ちゃん より 先 に 見付かった 。	赤ちゃん は お ばあさん より 先 に 見付かった 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('見付かる', {'が': ['おばあさん', '赤ちゃん', '犬']}, '状態/瞬間')
1362	山田 さん が 温度 を 検出 した 。 田中 さん が 温度 を 検出 した 。 山田 さん が 田中 さん より 先 に 温度 を 検出 した 。	田中 さん は 山田 さん より 先 に 温度 を 検出 した 。	contradiction	30	None	None	順序（先後）	継続主体動作特定時点成立	('検出する', {'が': ['山田さん', '田中さん'], 'を': ['温度']}, '継続主体動作特定時点成立')
1363	山本 さん が 深紅 を スタジアム に 染めた 。 田中 さん が 深紅 を スタジアム に 染めた 。 山本 さん が 田中 さん より 先 に 深紅 を スタジアム に 染めた 。	田中 さん は 山本 さん より 先 に 深紅 を スタジアム に 染めた 。	contradiction	30	None	None	順序（先後）	継続主体変化	('染める', {'が': ['山本さん', '田中さん', '鈴木さん'], 'を': ['深紅'], 'に': ['スタジアム']}, '継続主体変化')
1364	僕 が 縫い包み を 抱き締めた 。 君 が 縫い包み を 抱き締めた 。 僕 が 君 より 先 に 縫い包み を 抱き締めた 。	君 は 僕 より 先 に 縫い包み を 抱き締めた 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('抱き締める', {'が': ['僕', '君'], 'を': ['縫い包み']}, '状態/瞬間')
1365	女 が 戦い を 見据えた 。 男 が 戦い を 見据えた 。 女 が 男 より 先 に 戦い を 見据えた 。	男 は 女 より 先 に 戦い を 見据えた 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('見据える', {'が': ['女', '男'], 'を': ['戦い']}, '状態/瞬間')
1366	太郎 が 公園 を 踏み入れた 。 花子 が 公園 を 踏み入れた 。 太郎 が 花子 より 先 に 公園 を 踏み入れた 。	花子 は 太郎 より 先 に 公園 を 踏み入れた 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('踏み入れる', {'が': ['太郎', '花子'], 'を': ['公園']}, '状態/瞬間')
1367	日本 が 勃発 した 。 中国 が 勃発 した 。 日本 が 中国 より 先 に 勃発 した 。	中国 は 日本 より 先 に 勃発 した 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('勃発する', {'が': ['日本', '中国', 'アメリカ']}, '状態/瞬間')
1368	次郎 が 終了 した 。 太郎 が 終了 した 。 次郎 が 太郎 より 先 に 終了 した 。	太郎 は 次郎 より 先 に 終了 した 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('終了する', {'が': ['次郎', '太郎', '花子']}, '状態/瞬間')
1369	村田 さん が 魅了 した 。 サッカー が 魅了 した 。 村田 さん が サッカー より 先 に 魅了 した 。	サッカー は 村田 さん より 先 に 魅了 した 。	contradiction	30	None	None	順序（先後）	継続主体動作特定時点成立	('魅了する', {'が': ['村田さん', 'サッカー', 'スズキさん']}, '継続主体動作特定時点成立')
1370	大人 が 溜まった 。 老人 が 溜まった 。 大人 が 老人 より 先 に 溜まった 。	老人 は 大人 より 先 に 溜まった 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('溜まる', {'が': ['大人', '老人', '子供']}, '状態/瞬間')
1371	田中 さん が 主流 を 占めた 。 山田 さん が 主流 を 占めた 。 田中 さん が 山田 さん より 先 に 主流 を 占めた 。	山田 さん は 田中 さん より 先 に 主流 を 占めた 。	contradiction	30	None	None	順序（先後）	継続主体変化	('占める', {'が': ['田中さん', '山田さん', '彼'], 'を': ['主流']}, '継続主体変化')
1372	学生 が 申請 書 を 提出 した 。 教員 が 申請 書 を 提出 した 。 学生 が 教員 より 先 に 申請 書 を 提出 した 。	教員 は 学生 より 先 に 申請 書 を 提出 した 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('提出する', {'が': ['学生', '教員'], 'を': ['申請書']}, '状態/瞬間')
1373	大阪 が 上がった 。 東京 が 上がった 。 大阪 が 東京 より 先 に 上がった 。	東京 は 大阪 より 先 に 上がった 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('上がる', {'が': ['大阪', '東京', '名古屋']}, '状態/瞬間')
1374	太郎 が 学力 を 伸ばした 。 花子 が 学力 を 伸ばした 。 太郎 が 花子 より 先 に 学力 を 伸ばした 。	花子 は 太郎 より 先 に 学力 を 伸ばした 。	contradiction	30	None	None	順序（先後）	継続主体変化	('伸ばす', {'が': ['太郎', '花子', '田中さん'], 'を': ['学力']}, '継続主体変化')
1375	父 が 出来た 。 母 が 出来た 。 父 が 母 より 先 に 出来た 。	母 は 父 より 先 に 出来た 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('出来る', {'が': ['父', '母', '兄']}, '状態/瞬間')
1376	父 が 奪った 。 母 が 奪った 。 父 が 母 より 先 に 奪った 。	母 は 父 より 先 に 奪った 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('奪う', {'が': ['父', '母', '子供']}, '状態/瞬間')
1377	東京 が 周囲 に 広がった 。 山 が 周囲 に 広がった 。 東京 が 山 より 先 に 周囲 に 広がった 。	山 は 東京 より 先 に 周囲 に 広がった 。	contradiction	30	None	None	順序（先後）	継続主体変化	('広がる', {'が': ['東京', '山', '都市'], 'に': ['周囲']}, '継続主体変化')
1378	花子 が 空港 まで 上がった 。 太郎 が 空港 まで 上がった 。 花子 が 太郎 より 先 に 空港 まで 上がった 。	太郎 は 花子 より 先 に 空港 まで 上がった 。	contradiction	30	None	None	順序（先後）	継続主体動作特定時点成立	('上がる', {'が': ['花子', '太郎'], 'まで': ['空港']}, '継続主体動作特定時点成立')
1379	大阪 が 挟んだ 。 東京 が 挟んだ 。 大阪 が 東京 より 先 に 挟んだ 。	東京 は 大阪 より 先 に 挟んだ 。	contradiction	30	None	None	順序（先後）	状態/瞬間	('挟む', {'が': ['大阪', '東京', '名古屋']}, '状態/瞬間')
1380	母 が 活性 を 高めた 。 父 が 活性 を 高めた 。 母 が 父 より 先 に 活性 を 高めた 。	父 は 母 より 先 に 活性 を 高めた 。	contradiction	30	None	None	順序（先後）	継続主体変化	('高める', {'が': ['母', '父', '私'], 'を': ['活性']}, '継続主体変化')
1381	太郎 が 秘密 を 握った 。 花子 が 秘密 を 握った 。 太郎 が 花子 より 後 に 秘密 を 握った 。	花子 は 太郎 より 後 に 秘密 を 握った 。	contradiction	31	None	None	順序（先後）	継続主体動作均質	('握る', {'が': ['太郎', '花子', 'その女性'], 'を': ['秘密']}, '継続主体動作均質')
1382	大人 が 溜まった 。 老人 が 溜まった 。 大人 が 老人 より 後 に 溜まった 。	老人 は 大人 より 後 に 溜まった 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('溜まる', {'が': ['大人', '老人', '子供']}, '状態/瞬間')
1383	田中 さん が 主流 を 占めた 。 山田 さん が 主流 を 占めた 。 田中 さん が 山田 さん より 後 に 主流 を 占めた 。	山田 さん は 田中 さん より 後 に 主流 を 占めた 。	contradiction	31	None	None	順序（先後）	継続主体変化	('占める', {'が': ['田中さん', '山田さん', '彼'], 'を': ['主流']}, '継続主体変化')
1384	社長 が 勤めた 。 従業 員 が 勤めた 。 社長 が 従業 員 より 後 に 勤めた 。	従業 員 は 社長 より 後 に 勤めた 。	contradiction	31	None	None	順序（先後）	継続主体動作特定時点成立	('勤める', {'が': ['社長', '従業員', 'マネージャー']}, '継続主体動作特定時点成立')
1385	彼 が 舌 を 嘗めた 。 彼女 が 舌 を 嘗めた 。 彼 が 彼女 より 後 に 舌 を 嘗めた 。	彼女 は 彼 より 後 に 舌 を 嘗めた 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('嘗める', {'が': ['彼', '彼女'], 'を': ['舌']}, '状態/瞬間')
1386	美味しい が 述べた 。 花子 が 述べた 。 美味しい が 花子 より 後 に 述べた 。	花子 は 美味しい より 後 に 述べた 。	contradiction	31	None	None	順序（先後）	継続主体動作特定時点成立	('述べる', {'が': ['美味しい', '花子']}, '継続主体動作特定時点成立')
1387	ジョン が 弾 を 発射 した 。 スミス が 弾 を 発射 した 。 ジョン が スミス より 後 に 弾 を 発射 した 。	スミス は ジョン より 後 に 弾 を 発射 した 。	contradiction	31	None	None	順序（先後）	継続主体動作特定時点成立	('発射する', {'が': ['ジョン', 'スミス'], 'を': ['弾']}, '継続主体動作特定時点成立')
1388	社長 が 会談 した 。 課長 が 会談 した 。 社長 が 課長 より 後 に 会談 した 。	課長 は 社長 より 後 に 会談 した 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('会談する', {'が': ['社長', '課長', '部長']}, '状態/瞬間')
1389	私 が 高級 感 を 醸し出した 。 彼 が 高級 感 を 醸し出した 。 私 が 彼 より 後 に 高級 感 を 醸し出した 。	彼 は 私 より 後 に 高級 感 を 醸し出した 。	contradiction	31	None	None	順序（先後）	継続主体変化	('醸し出す', {'が': ['私', '彼', '太郎'], 'を': ['高級感']}, '継続主体変化')
1390	パリ が 傾けた 。 ニューヨーク が 傾けた 。 パリ が ニューヨーク より 後 に 傾けた 。	ニューヨーク は パリ より 後 に 傾けた 。	contradiction	31	None	None	順序（先後）	継続主体動作特定時点成立	('傾ける', {'が': ['パリ', 'ニューヨーク', '東京']}, '継続主体動作特定時点成立')
1391	太郎 が 中心 部 を 離れた 。 花子 が 中心 部 を 離れた 。 太郎 が 花子 より 後 に 中心 部 を 離れた 。	花子 は 太郎 より 後 に 中心 部 を 離れた 。	contradiction	31	None	None	順序（先後）	継続主体変化	('離れる', {'が': ['太郎', '花子', '子供たち'], 'を': ['中心部']}, '継続主体変化')
1392	太郎 が 移った 。 花子 が 移った 。 太郎 が 花子 より 後 に 移った 。	花子 は 太郎 より 後 に 移った 。	contradiction	31	None	None	順序（先後）	継続主体変化	('移る', {'が': ['太郎', '花子', '犬']}, '継続主体変化')
1393	田中 さん が 挟んだ 。 鈴木 さん が 挟んだ 。 田中 さん が 鈴木 さん より 後 に 挟んだ 。	鈴木 さん は 田中 さん より 後 に 挟んだ 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('挟む', {'が': ['田中さん', '鈴木さん']}, '状態/瞬間')
1394	田中 さん が 上品 さ を プラス した 。 山田 さん が 上品 さ を プラス した 。 田中 さん が 山田 さん より 後 に 上品 さ を プラス した 。	山田 さん は 田中 さん より 後 に 上品 さ を プラス した 。	contradiction	31	None	None	順序（先後）	継続主体変化	('プラスする', {'が': ['田中さん', '山田さん', '先生'], 'を': ['上品さ']}, '継続主体変化')
1395	子供 たち が 楽しめた 。 家族 が 楽しめた 。 子供 たち が 家族 より 後 に 楽しめた 。	家族 は 子供 たち より 後 に 楽しめた 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('楽しめる', {'が': ['子供たち', '家族', '大人たち']}, '状態/瞬間')
1396	父 が 伴った 。 母 が 伴った 。 父 が 母 より 後 に 伴った 。	母 は 父 より 後 に 伴った 。	contradiction	31	None	None	順序（先後）	状態/瞬間	('伴う', {'が': ['父', '母', '私']}, '状態/瞬間')
1397	太郎 が 様子 に 付いた 。 次郎 が 様子 に 付いた 。 太郎 が 次郎 より 後 に 様子 に 付いた 。	次郎 は 太郎 より 後 に 様子 に 付いた 。	contradiction	31	None	None	順序（先後）	継続主体変化	('付く', {'が': ['太郎', '次郎', '花子'], 'に': ['様子']}, '継続主体変化')
