num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
2272	スミス さん は 2010 年 8 月 に 事務 所 を 構えて いた 。	スミス さん は 2010 年 9 月 に その 事務 所 を 構えて いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('構える', {'が': ['スミスさん'], 'に': ['銀座'], 'を': ['事務所']}, '状態/瞬間')
2273	彼 は 2005 年 10 月 に 災害 を 覆って いた 。	彼 は 2005 年 8 月 に その 災害 を 覆って いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	継続主体変化	('覆う', {'が': ['彼', '彼女', '地震'], 'に': ['町'], 'を': ['災害']}, '継続主体変化')
2274	吉田 さん は 2013 年 6 月 に 報告 書 を 提出 して いた 。	吉田 さん は 2013 年 8 月 に その 報告 書 を 提出 して いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('提出する', {'が': ['吉田さん'], 'に': ['会社'], 'を': ['報告書']}, '状態/瞬間')
2275	山田 さん は 2017 年 4 月 に 説明 会 を 開催 して いた 。	山田 さん は 2017 年 2 月 に その 説明 会 を 開催 して いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('開催する', {'が': ['山田さん'], 'に': ['会社の皆様'], 'を': ['説明会']}, '状態/瞬間')
2276	佐藤 さん は 2000 年 4 月 に 横槍 を 入れて いた 。	佐藤 さん は 2000 年 5 月 に その 横槍 を 入れて いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('入れる', {'が': ['佐藤さん'], 'に': ['話'], 'を': ['横槍']}, '状態/瞬間')
2277	私 は 2017 年 4 月 に 企業 を 評価 して いた 。	私 は 2017 年 3 月 に その 企業 を 評価 して いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('評価する', {'が': ['私'], 'を': ['企業']}, '継続主体動作特定時点成立')
2278	彼 は 2008 年 5 月 に ボール を 奪って いた 。	彼 は 2008 年 4 月 に その ボール を 奪って いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('奪う', {'が': ['彼'], 'に': ['相手'], 'を': ['ボール']}, '状態/瞬間')
2279	彼女 は 2017 年 2 月 に 湯 を 知らせて いた 。	彼女 は 2017 年 4 月 に その 湯 を 知らせて いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('知らせる', {'が': ['彼女'], 'を': ['湯']}, '状態/瞬間')
2280	リーダー は 2019 年 6 月 に 事項 を 指示 して いた 。	リーダー は 2019 年 7 月 に その 事項 を 指示 して いた 。	neutral	34	年月	short	未言及の時点（照応+状態）	状態/瞬間	('指示する', {'で': ['ミーティング'], 'が': ['リーダー'], 'を': ['事項']}, '状態/瞬間')
2281	弱者 は 2014 年 6 月 30 日 に 両手 を 差し伸べて いた 。	弱者 は 2020 年 3 月 26 日 に その 両手 を 差し伸べて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('差し伸べる', {'が': ['弱者'], 'に': ['人間'], 'を': ['両手']}, '状態/瞬間')
2282	会社 は 2008 年 10 月 12 日 に 増収 を 見込んで いた 。	会社 は 2014 年 11 月 29 日 に その 増収 を 見込んで いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('見込む', {'が': ['会社'], 'を': ['増収']}, '状態/瞬間')
2283	命 は 2013 年 11 月 14 日 に 息 を 引き取って いた 。	命 は 2014 年 12 月 24 日 に その 息 を 引き取って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('引き取る', {'が': ['命'], 'を': ['息']}, '状態/瞬間')
2284	太郎 は 2013 年 10 月 31 日 に 刀 を 抜いて いた 。	太郎 は 2019 年 6 月 20 日 に その 刀 を 抜いて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('抜く', {'が': ['太郎'], 'を': ['刀']}, '状態/瞬間')
2285	花火 は 2003 年 8 月 16 日 に 夜空 を 舞って いた 。	花火 は 2008 年 3 月 1 日 に その 夜空 を 舞って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('舞う', {'で': ['イベント'], 'が': ['花火'], 'を': ['夜空']}, '状態/瞬間')
2286	田中 さん は 2016 年 10 月 29 日 に 委員 を 指名 して いた 。	田中 さん は 2009 年 11 月 15 日 に その 委員 を 指名 して いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('指名する', {'が': ['田中さん'], 'を': ['委員']}, '状態/瞬間')
2287	私 は 2013 年 7 月 20 日 に ファン の 興奮 を 煽って いた 。	私 は 2004 年 4 月 7 日 に その ファン の 興奮 を 煽って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('煽る', {'が': ['私'], 'を': ['ファンの興奮']}, '継続主体動作特定時点成立')
2288	学生 は 2016 年 3 月 26 日 に その 内容 を 疑って いた 。	学生 は 2014 年 10 月 13 日 に その その 内容 を 疑って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('疑う', {'が': ['学生'], 'を': ['その内容']}, '状態/瞬間')
2289	社長 は 2001 年 3 月 27 日 に メッセージ を 手渡して いた 。	社長 は 2013 年 6 月 12 日 に その メッセージ を 手渡して いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('手渡す', {'が': ['社長'], 'に': ['社員一人一人'], 'を': ['メッセージ']}, '状態/瞬間')
2290	銀行 は 2013 年 3 月 6 日 に 領収 証 を 発行 して いた 。	銀行 は 2008 年 6 月 19 日 に その 領収 証 を 発行 して いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('発行する', {'が': ['銀行'], 'に': ['顧客'], 'を': ['領収証']}, '状態/瞬間')
2291	私 は 2009 年 1 月 23 日 に 身なり を 使って いた 。	私 は 2010 年 8 月 29 日 に その 身なり を 使って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('使う', {'が': ['私'], 'に': ['美容'], 'を': ['身なり']}, '継続主体動作特定時点成立')
2292	私 は 2003 年 8 月 6 日 に 記憶 力 を 高めて いた 。	私 は 2015 年 9 月 6 日 に その 記憶 力 を 高めて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	継続主体変化	('高める', {'が': ['私', '彼', '太郎'], 'を': ['記憶力']}, '継続主体変化')
2293	風 は 2001 年 8 月 5 日 に 泪 を 変えて いた 。	風 は 2007 年 10 月 26 日 に そ の 泪 を 変えて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('変える', {'が': ['風'], 'に': ['海'], 'を': ['泪']}, '状態/瞬間')
2294	私 たち は 2008 年 6 月 23 日 に 感謝 を 申し上げて いた 。	私 たち は 2019 年 3 月 24 日 に その 感謝 を 申し上げて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('申し上げる', {'が': ['私たち'], 'に': ['関係者'], 'を': ['感謝']}, '状態/瞬間')
2295	猫 は 2004 年 4 月 12 日 に 様子 を 現して いた 。	猫 は 2019 年 3 月 3 日 に その 様子 を 現して いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('現す', {'が': ['猫'], 'を': ['様子']}, '状態/瞬間')
2296	サクラ は 2014 年 4 月 25 日 に ウェディング を 挙げて いた 。	サクラ は 2018 年 6 月 8 日 に その ウェディング を 挙げて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('挙げる', {'が': ['サクラ'], 'を': ['ウェディング']}, '状態/瞬間')
2297	田中 さん は 2011 年 6 月 27 日 に 地元 の 高校 を 卒業 して いた 。	田中 さん は 2011 年 4 月 22 日 に その 地元 の 高校 を 卒業 して いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('卒業する', {'が': ['田中さん'], 'を': ['地元の高校']}, '状態/瞬間')
2298	彼女 は 2016 年 5 月 18 日 に 壁 を 叩き付けて いた 。	彼女 は 2005 年 1 月 13 日 に その 壁 を 叩き付けて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('叩き付ける', {'が': ['彼女'], 'を': ['壁']}, '状態/瞬間')
2299	鈴木 さん は 2019 年 4 月 1 日 に 公演 を 行って いた 。	鈴木 さん は 2015 年 9 月 3 日 に その 公演 を 行って いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('行う', {'が': ['鈴木さん'], 'を': ['公演']}, '状態/瞬間')
2300	太郎 は 2009 年 6 月 9 日 に 頭痛 を 訴えて いた 。	太郎 は 2003 年 4 月 13 日 に その 頭痛 を 訴えて いた 。	neutral	34	年月日	random	未言及の時点（照応+状態）	状態/瞬間	('訴える', {'が': ['太郎'], 'を': ['頭痛']}, '状態/瞬間')
2301	学生 会長 は 2013 年 5 月 6 日 に 先生 を 指名 して いた 。	学生 会長 は 2013 年 5 月 8 日 に その 先生 を 指名 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('指名する', {'が': ['学生会長'], 'に': ['理事'], 'を': ['先生']}, '状態/瞬間')
2302	田中 さん は 2003 年 10 月 10 日 に 処理 を 実行 して いた 。	田中 さん は 2003 年 10 月 9 日 に その 処理 を 実行 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('実行する', {'が': ['田中さん'], 'を': ['処理']}, '継続主体動作特定時点成立')
2303	車 は 2017 年 10 月 14 日 に 信号 を 検出 して いた 。	車 は 2017 年 10 月 11 日 に その 信号 を 検出 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('検出する', {'が': ['車'], 'を': ['信号']}, '継続主体動作特定時点成立')
2304	太郎 は 2016 年 1 月 12 日 に コレ を 買って いた 。	太郎 は 2016 年 1 月 9 日 に その コレ を 買って いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('買う', {'が': ['太郎'], 'を': ['コレ']}, '状態/瞬間')
2305	警察 官 は 2010 年 11 月 21 日 に 容疑 者 を 取り押さえて いた 。	警察 官 は 2010 年 11 月 16 日 に その 容疑 者 を 取り押さえて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('取り押さえる', {'が': ['警察官'], 'を': ['容疑者']}, '状態/瞬間')
2306	太郎 は 2000 年 10 月 21 日 に 枕 を 濡らして いた 。	太郎 は 2000 年 10 月 19 日 に その 枕 を 濡らして いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('濡らす', {'が': ['太郎'], 'を': ['枕']}, '状態/瞬間')
2307	私 は 2001 年 12 月 20 日 に 手紙 を 差し上げて いた 。	私 は 2001 年 12 月 16 日 に その 手紙 を 差し上げて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('差し上げる', {'が': ['私'], 'に': ['皆さん'], 'を': ['手紙']}, '状態/瞬間')
2308	客 は 2007 年 1 月 27 日 に 案内 図 を 御覧 して いた 。	客 は 2007 年 1 月 18 日 に その 案内 図 を 御覧 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('御覧する', {'が': ['客'], 'を': ['案内図']}, '継続主体動作特定時点成立')
2309	彼 は 2017 年 12 月 18 日 に 手 を 置いて いた 。	彼 は 2017 年 12 月 19 日 に その 手 を 置いて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('置く', {'が': ['彼'], 'を': ['手']}, '状態/瞬間')
2310	山田 さん は 2004 年 10 月 21 日 に 議員 を 指名 して いた 。	山田 さん は 2004 年 10 月 14 日 に その 議員 を 指名 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('指名する', {'が': ['山田さん'], 'に': ['委員長'], 'を': ['議員']}, '状態/瞬間')
2311	私 は 2007 年 7 月 9 日 に マーカ を 置いて いた 。	私 は 2007 年 7 月 7 日 に その マーカ を 置いて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('置く', {'が': ['私'], 'に': ['テーブル'], 'を': ['マーカ']}, '状態/瞬間')
2312	彼女 は 2008 年 2 月 16 日 に 貴女 を バックアップ して いた 。	彼女 は 2008 年 2 月 15 日 に その 貴女 を バックアップ して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('バックアップする', {'が': ['彼女'], 'を': ['貴女']}, '状態/瞬間')
2313	山本 さん は 2005 年 1 月 8 日 に 深紅 を 染めて いた 。	山本 さん は 2005 年 1 月 10 日 に その 深紅 を 染めて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体変化	('染める', {'が': ['山本さん', '田中さん', '鈴木さん'], 'を': ['深紅'], 'に': ['スタジアム']}, '継続主体変化')
2314	子供 は 2015 年 1 月 24 日 に 心 を 染めて いた 。	子供 は 2015 年 1 月 22 日 に その 心 を 染めて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('染める', {'が': ['子供'], 'を': ['心']}, '状態/瞬間')
2315	先生 は 2013 年 9 月 21 日 に 新しい 授業 方法 を 説明 して いた 。	先生 は 2013 年 9 月 17 日 に その 新しい 授業 方法 を 説明 して いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('説明する', {'を': ['新しい授業方法'], 'が': ['先生'], 'に': ['生徒']}, '状態/瞬間')
2316	私 は 2014 年 5 月 12 日 に 言葉 を 吐いて いた 。	私 は 2014 年 5 月 15 日 に その 言葉 を 吐いて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('吐く', {'が': ['私'], 'を': ['言葉']}, '継続主体動作特定時点成立')
2317	山田 は 2019 年 8 月 17 日 に ノーヒット の 打球 を 放って いた 。	山田 は 2019 年 8 月 20 日 に その ノーヒット の 打球 を 放って いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('放つ', {'が': ['山田'], 'に': ['レフト'], 'を': ['ノーヒットの打球']}, '状態/瞬間')
2318	彼女 は 2011 年 9 月 17 日 に ビームサーベル を 抜いて いた 。	彼女 は 2011 年 9 月 14 日 に その ビームサーベル を 抜いて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('抜く', {'が': ['彼女'], 'を': ['ビームサーベル']}, '状態/瞬間')
2319	太郎 は 2004 年 11 月 1 日 に 春 を 迎えて いた 。	太郎 は 2004 年 11 月 5 日 に その 春 を 迎えて いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	状態/瞬間	('迎える', {'が': ['太郎'], 'を': ['春']}, '状態/瞬間')
2320	山田 さん は 2013 年 1 月 6 日 に 席 を 譲って いた 。	山田 さん は 2013 年 1 月 7 日 に その 席 を 譲って いた 。	neutral	34	年月日	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('譲る', {'が': ['山田さん'], 'を': ['席']}, '継続主体動作特定時点成立')
2321	田中 は 2003 年 12 月 19 日 15 時 に 家業 を 継いで いた 。	田中 は 2001 年 4 月 1 日 7 時 に その 家業 を 継いで いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('継ぐ', {'が': ['田中'], 'を': ['家業']}, '状態/瞬間')
2322	議員 は 2004 年 5 月 15 日 21 時 に 教授 を 指名 して いた 。	議員 は 2015 年 7 月 23 日 10 時 に その 教授 を 指名 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('指名する', {'が': ['議員'], 'に': ['代理'], 'を': ['教授']}, '状態/瞬間')
2323	山田 さん は 2003 年 7 月 19 日 4 時 に 喝 を 入れて いた 。	山田 さん は 2009 年 5 月 5 日 20 時 に そ の 喝 を 入れて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('入れる', {'が': ['山田さん'], 'を': ['喝']}, '状態/瞬間')
2324	田中 さん は 2020 年 4 月 7 日 4 時 に リク を 受け付けて いた 。	田中 さん は 2017 年 12 月 4 日 23 時 に その リク を 受け付けて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('受け付ける', {'が': ['田中さん'], 'を': ['リク']}, '継続主体動作特定時点成立')
2325	子供 は 2012 年 2 月 25 日 9 時 に 喉 を 震わせて いた 。	子供 は 2007 年 8 月 3 日 17 時 に その 喉 を 震わせて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('震わせる', {'が': ['子供'], 'を': ['喉']}, '状態/瞬間')
2326	田中 さん は 2002 年 4 月 5 日 15 時 に 準備 を 指示 して いた 。	田中 さん は 2018 年 11 月 14 日 0 時 に その 準備 を 指示 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('指示する', {'が': ['田中さん'], 'を': ['準備']}, '状態/瞬間')
2327	彼 は 2017 年 8 月 2 日 11 時 に 私見 を 述べて いた 。	彼 は 2014 年 1 月 24 日 13 時 に その 私見 を 述べて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('述べる', {'が': ['彼'], 'を': ['私見']}, '状態/瞬間')
2328	市場 は 2020 年 9 月 6 日 19 時 に 拡大 を 見込んで いた 。	市場 は 2009 年 12 月 14 日 6 時 に その 拡大 を 見込んで いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('見込む', {'が': ['市場'], 'を': ['拡大']}, '状態/瞬間')
2329	彼 は 2010 年 6 月 7 日 9 時 に 両目 を 見開いて いた 。	彼 は 2009 年 8 月 9 日 10 時 に その 両目 を 見開いて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('見開く', {'が': ['彼'], 'に': ['驚き'], 'を': ['両目']}, '状態/瞬間')
2330	山田 さん は 2014 年 12 月 30 日 5 時 に 学校 を 訪問 して いた 。	山田 さん は 2020 年 1 月 16 日 22 時 に その 学校 を 訪問 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('訪問する', {'が': ['山田さん'], 'を': ['学校']}, '状態/瞬間')
2331	子供 は 2009 年 10 月 12 日 19 時 に 頭 を 傾げて いた 。	子供 は 2005 年 8 月 29 日 6 時 に その 頭 を 傾げて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('傾げる', {'が': ['子供'], 'に': ['発言'], 'を': ['頭']}, '状態/瞬間')
2332	その 俳優 は 2020 年 2 月 9 日 15 時 に キャラクター を 演じて いた 。	その 俳優 は 2000 年 1 月 28 日 2 時 に その キャラクター を 演じて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('演じる', {'が': ['その俳優'], 'を': ['キャラクター']}, '継続主体動作特定時点成立')
2333	チーム は 2010 年 5 月 23 日 21 時 に 先制 点 を 奪って いた 。	チーム は 2013 年 2 月 18 日 1 時 に その 先制 点 を 奪って いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('奪う', {'が': ['チーム'], 'に': ['間際'], 'を': ['先制点']}, '状態/瞬間')
2334	彼 は 2012 年 11 月 13 日 15 時 に 疑問 を 抱いて いた 。	彼 は 2001 年 8 月 13 日 13 時 に その 疑問 を 抱いて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('抱く', {'が': ['彼'], 'を': ['疑問']}, '状態/瞬間')
2335	後任 は 2007 年 3 月 1 日 18 時 に 大臣 を 指名 して いた 。	後任 は 2000 年 6 月 15 日 23 時 に その 大臣 を 指名 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('指名する', {'が': ['後任'], 'に': ['首相'], 'を': ['大臣']}, '状態/瞬間')
2336	サラ は 2007 年 6 月 16 日 21 時 に ケーキ を 作って いた 。	サラ は 2015 年 3 月 3 日 12 時 に その ケーキ を 作って いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('作る', {'が': ['サラ'], 'に': ['クリスマス'], 'を': ['ケーキ']}, '継続主体動作特定時点成立')
2337	岩瀬 は 2019 年 10 月 7 日 0 時 に 三遊間 を 破って いた 。	岩瀬 は 2017 年 11 月 10 日 23 時 に その 三遊間 を 破って いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('破る', {'が': ['岩瀬'], 'を': ['三遊間']}, '状態/瞬間')
2338	山田 さん は 2010 年 3 月 6 日 16 時 に 笑顔 を 頂いて いた 。	山田 さん は 2009 年 3 月 5 日 4 時 に その 笑顔 を 頂いて いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('頂く', {'が': ['山田さん'], 'に': ['皆様'], 'を': ['笑顔']}, '状態/瞬間')
2339	田中 さん は 2008 年 3 月 30 日 18 時 に 寺 を 参拝 して いた 。	田中 さん は 2001 年 6 月 5 日 1 時 に その 寺 を 参拝 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	状態/瞬間	('参拝する', {'が': ['田中さん'], 'を': ['寺']}, '状態/瞬間')
2340	企業 は 2002 年 1 月 29 日 2 時 に 最高 額 を 更新 して いた 。	企業 は 2016 年 9 月 1 日 13 時 に その 最高 額 を 更新 して いた 。	neutral	34	年月日時	random	未言及の時点（照応+状態）	継続主体動作特定時点成立	('更新する', {'が': ['企業'], 'を': ['最高額']}, '継続主体動作特定時点成立')
2341	子供 は 2016 年 9 月 23 日 5 時 に 顔 を 触って いた 。	子供 は 2016 年 9 月 23 日 10 時 に その 顔 を 触って いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('触る', {'が': ['子供'], 'を': ['顔']}, '継続主体動作特定時点成立')
2342	佐藤 さん は 2019 年 7 月 26 日 16 時 に 辞職 を 表明 して いた 。	佐藤 さん は 2019 年 7 月 26 日 11 時 に その 辞職 を 表明 して いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('表明する', {'が': ['佐藤さん'], 'を': ['辞職']}, '状態/瞬間')
2343	風 は 2016 年 6 月 4 日 10 時 に 枝 を 広げて いた 。	風 は 2016 年 6 月 4 日 11 時 に その 枝 を 広げて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('広げる', {'が': ['風'], 'を': ['枝']}, '継続主体動作特定時点成立')
2344	山田 選手 は 2012 年 11 月 17 日 14 時 に 健脚 を 競って いた 。	山田 選手 は 2012 年 11 月 17 日 11 時 に その 健脚 を 競って いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('競う', {'が': ['山田選手'], 'を': ['健脚']}, '状態/瞬間')
2345	私 は 2018 年 3 月 23 日 14 時 に 嫌悪 感 を 覚えて いた 。	私 は 2018 年 3 月 23 日 17 時 に その 嫌悪 感 を 覚えて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('覚える', {'が': ['私'], 'に': ['彼'], 'を': ['嫌悪感']}, '状態/瞬間')
2346	彼 は 2020 年 3 月 20 日 2 時 に 彼女 の 瞳 を 合わせて いた 。	彼 は 2020 年 3 月 20 日 8 時 に その 彼女 の 瞳 を 合わせて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('合わせる', {'が': ['彼'], 'を': ['彼女の瞳']}, '状態/瞬間')
2347	太郎 は 2007 年 4 月 5 日 20 時 に リスク を 取れて いた 。	太郎 は 2007 年 4 月 5 日 15 時 に その リスク を 取れて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('取れる', {'が': ['太郎'], 'を': ['リスク']}, '状態/瞬間')
2348	彼 は 2006 年 11 月 30 日 20 時 に 物事 を 語って いた 。	彼 は 2006 年 11 月 30 日 16 時 に その 物事 を 語って いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	継続主体動作特定時点成立	('語る', {'が': ['彼'], 'を': ['物事']}, '継続主体動作特定時点成立')
2349	彼 は 2019 年 2 月 11 日 3 時 に 進出 を 決めて いた 。	彼 は 2019 年 2 月 11 日 2 時 に その 進出 を 決めて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('決める', {'が': ['彼'], 'に': ['大会'], 'を': ['進出']}, '状態/瞬間')
2350	人 は 2011 年 1 月 22 日 8 時 に 表情 を 消して いた 。	人 は 2011 年 1 月 22 日 11 時 に その 表情 を 消して いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('消す', {'が': ['人'], 'を': ['表情']}, '状態/瞬間')
2351	私 は 2019 年 1 月 13 日 15 時 に 手 を 振って いた 。	私 は 2019 年 1 月 13 日 19 時 に その 手 を 振って いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('振る', {'が': ['私'], 'に': ['サイン'], 'を': ['手']}, '状態/瞬間')
2352	彼 は 2016 年 8 月 27 日 9 時 に 秘策 を 伝授 して いた 。	彼 は 2016 年 8 月 27 日 15 時 に その 秘策 を 伝授 して いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('伝授する', {'が': ['彼'], 'を': ['秘策']}, '状態/瞬間')
2353	彼 は 2008 年 11 月 14 日 5 時 に 脱退 を 宣言 して いた 。	彼 は 2008 年 11 月 14 日 4 時 に その 脱退 を 宣言 して いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('宣言する', {'が': ['彼'], 'を': ['脱退']}, '状態/瞬間')
2354	花 は 2019 年 4 月 10 日 9 時 に 一色 を 染めて いた 。	花 は 2019 年 4 月 10 日 7 時 に その 一色 を 染めて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('染める', {'が': ['花'], 'を': ['一色'], 'に': ['一帯']}, '状態/瞬間')
2355	少女 は 2006 年 8 月 11 日 6 時 に 手 を 差し伸べて いた 。	少女 は 2006 年 8 月 11 日 11 時 に その 手 を 差し伸べて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('差し伸べる', {'が': ['少女'], 'に': ['弱者'], 'を': ['手']}, '状態/瞬間')
2356	妻 は 2017 年 3 月 4 日 4 時 に 辣腕 を 振るって いた 。	妻 は 2017 年 3 月 4 日 3 時 に そ の 辣腕 を 振るって いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('振るう', {'が': ['妻'], 'に': ['他人'], 'を': ['辣腕']}, '状態/瞬間')
2357	小林 は 2007 年 12 月 20 日 16 時 に 栄冠 を 勝ち取って いた 。	小林 は 2007 年 12 月 20 日 13 時 に その 栄冠 を 勝ち取って いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('勝ち取る', {'が': ['小林'], 'を': ['栄冠']}, '状態/瞬間')
2358	太郎 は 2017 年 10 月 13 日 3 時 に 暴言 を 吐いて いた 。	太郎 は 2017 年 10 月 13 日 2 時 に その 暴言 を 吐いて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('吐く', {'が': ['太郎'], 'を': ['暴言']}, '状態/瞬間')
2359	彼女 は 2002 年 11 月 16 日 8 時 に 前髪 を 揺らして いた 。	彼女 は 2002 年 11 月 16 日 5 時 に その 前髪 を 揺らして いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('揺らす', {'が': ['彼女'], 'を': ['前髪']}, '状態/瞬間')
2360	彼 は 2017 年 4 月 13 日 20 時 に 拳 を 握り締めて いた 。	彼 は 2017 年 4 月 13 日 16 時 に その 拳 を 握り締めて いた 。	neutral	34	年月日時	short	未言及の時点（照応+状態）	状態/瞬間	('握り締める', {'が': ['彼'], 'を': ['拳']}, '状態/瞬間')
